MAP_PAR_ID,j_new_cons,j_renovati,j_occupanc,ownertype,j_zip,Year,valuation,Long,Lat
1302095000,TRUE,FALSE,Comm,t,2125,2023,2593,-71.05958114,42.31494641
1301470000,FALSE,FALSE,1-2FAM,*,2125,2018,21926,-71.06060945,42.3129224
2101061000,FALSE,FALSE,7More,c,2134,2012,2500,-71.13712594,42.34877172
2100962030,FALSE,TRUE,1Unit,t,2134,2019,6500,-71.13396749,42.3509736
1401347000,FALSE,FALSE,1-2FAM,*,2121,2013,0,-71.07457885,42.30391283
1812663020,FALSE,FALSE,Comm,*,2136,2016,500,-71.13291182,42.24350414
2004228000,FALSE,FALSE,Multi,*,2131,2021,2000,-71.14753954,42.29282384
1301505000,FALSE,TRUE,1-3FAM,*,2125,2018,1000,-71.0604763,42.31358932
1301611000,FALSE,FALSE,1-3FAM,*,2125,2019,600,-71.06021821,42.31094025
1704214000,FALSE,FALSE,1-2FAM,*,2124,2022,9887.04,-71.0685965,42.27868903
1400903000,FALSE,TRUE,1-2FAM,*,2121,2023,1000,-71.08401039,42.30483736
1401248000,FALSE,TRUE,1-2FAM,*,2121,2016,4000,-71.07589331,42.30325782
1302121000,FALSE,TRUE,1-2FAM,t,2125,2022,500,-71.05917721,42.31448145
2004268000,FALSE,TRUE,1-2FAM,*,2131,2020,3200,-71.14430198,42.29086688
1400217000,FALSE,TRUE,7More,c,2121,2022,195,-71.07574929,42.31210826
2007038002,FALSE,FALSE,1-2FAM,*,2132,2023,58000,-71.16472252,42.29303068
1903207000,FALSE,FALSE,1-3FAM,*,2131,2018,43900,-71.12174785,42.28770208
2005274000,FALSE,FALSE,Other,*,2131,2020,1500,-71.12920165,42.28917581
1301558000,FALSE,TRUE,1-3FAM,c,2125,2022,22750,-71.05929669,42.31237738
1103493000,FALSE,FALSE,1Unit,t,2130,2011,863,-71.11806382,42.30613851
1901289000,FALSE,TRUE,Other,b,2130,2021,500,-71.11504354,42.308863
1901251000,FALSE,FALSE,1-3FAM,c,2130,2023,10020.82,-71.1104322,42.30914059
1400352020,FALSE,FALSE,1-2FAM,*,2121,2023,1597.4,-71.07530796,42.31044112
1800499000,FALSE,FALSE,1-2FAM,*,2126,2022,2000,-71.08170085,42.27951185
1903148000,FALSE,TRUE,1-2FAM,*,2131,2020,500,-71.1250539,42.28681486
1001393000,FALSE,TRUE,Mixed,*,2115,2016,22500,-71.11157153,42.33198314
1702270000,FALSE,TRUE,1-2FAM,*,2124,2016,17800,-71.07069677,42.29790132
1600797000,FALSE,FALSE,1-3FAM,*,2124,2015,13500,-71.06420439,42.29781929
1201026000,FALSE,TRUE,Comm,*,2119,2023,1670,-71.08368425,42.31798263
2006299000,FALSE,TRUE,1-2FAM,*,2132,2024,170,-71.15596896,42.29007209
2005937000,FALSE,FALSE,1-2FAM,c,2132,2022,500,-71.15200982,42.28962609
2004405000,FALSE,FALSE,1-2FAM,*,2131,2018,846,-71.14487902,42.29216355
1903516030,FALSE,FALSE,1-2FAM,*,2131,2020,3000,-71.11851524,42.29462444
1301673000,FALSE,FALSE,1-3FAM,c,2125,2017,2638,-71.06232502,42.3119313
1502143000,FALSE,TRUE,1-2FAM,*,2125,2017,3404.99,-71.0700163,42.30719132
1301646000,FALSE,FALSE,1-3FAM,*,2125,2016,1200,-71.06404389,42.31345138
2005862000,FALSE,TRUE,Other,*,2132,2024,10824,-71.14963196,42.28943259
1301896000,FALSE,TRUE,1-2FAM,*,2125,2011,6908,-71.05968851,42.31809594
1301637000,FALSE,FALSE,1-3FAM,t,2125,2023,15250,-71.06368463,42.31251815
1900326000,FALSE,TRUE,1-2FAM,*,2130,2023,600,-71.110345,42.31995749
1203313000,TRUE,FALSE,VacLd,c,2121,2016,953000,-71.08957174,42.31621493
1201987000,FALSE,TRUE,1-3FAM,*,2121,2023,3000,-71.08500151,42.31529655
1400263000,FALSE,FALSE,1-2FAM,*,2121,2020,1300,-71.07799738,42.31189448
1102530000,FALSE,FALSE,Comm,*,2130,2021,0,-71.10719537,42.30977803
1800248000,FALSE,TRUE,1-2FAM,*,2126,2021,165,-71.08130209,42.27858862
1901410000,FALSE,FALSE,Comm,*,2130,2015,2300,-71.11391183,42.31258318
1902836002,FALSE,TRUE,1-2FAM,*,2130,2016,800,-71.11638848,42.30042791
1903913000,FALSE,FALSE,Comm,*,2131,2011,3607,-71.1200653,42.28763523
1400480000,FALSE,FALSE,1-3FAM,*,2121,2012,0,-71.0796882,42.31053
1400393000,FALSE,FALSE,Multi,*,2121,2010,150,-71.0745116,42.30919988
1301554000,FALSE,TRUE,1-2FAM,*,2125,2011,7500,-71.06323623,42.31323627
1901199000,FALSE,TRUE,1-2FAM,*,2130,2019,6000,-71.10976405,42.30861455
1704121000,FALSE,TRUE,1-2FAM,*,2124,2023,5000,-71.06935158,42.27476641
1400367026,FALSE,TRUE,Multi,c,2121,2023,56000,-71.07752945,42.30877843
1300772000,FALSE,FALSE,1-3FAM,*,2121,2019,600,-71.07615124,42.31278404
1103602000,TRUE,TRUE,Mixed,c,2130,2023,15000,-71.11376579,42.29911891
1903707000,FALSE,TRUE,1-2FAM,*,2131,2018,12000,-71.12186207,42.2849947
2004674000,FALSE,TRUE,1Unit,*,2131,2018,8000,-71.13877027,42.28903133
2000195000,FALSE,TRUE,1-2FAM,*,2131,2022,200,-71.13463343,42.28614204
1800080000,FALSE,TRUE,1-2FAM,*,2126,2015,6500,-71.07776136,42.27214132
1703889000,FALSE,FALSE,1-3FAM,*,2126,2023,35000,-71.07700795,42.2717357
1301689000,FALSE,FALSE,1-3FAM,*,2125,2012,900,-71.06491787,42.31354682
1301968000,FALSE,TRUE,1-3FAM,c,2125,2020,750,-71.05840449,42.31820923
1301395000,FALSE,FALSE,1-2FAM,*,2125,2019,28160,-71.06491721,42.31650014
1701100000,FALSE,TRUE,1-2FAM,t,2124,2022,2835.35,-71.06816168,42.29616625
1001378000,FALSE,FALSE,1-3FAM,c,2116,2021,7775,-71.11135192,42.33099402
1001398000,FALSE,TRUE,1-3FAM,t,2115,2015,1800,-71.11125609,42.33219592
1701201000,FALSE,FALSE,1-2FAM,c,2124,2012,600,-71.06838343,42.29728128
1600834000,FALSE,FALSE,1-3FAM,*,2124,2024,1500,-71.06303451,42.29776085
1703158000,FALSE,FALSE,1-2FAM,*,2124,2023,410,-71.07284106,42.27827799
1702992000,FALSE,FALSE,1-2FAM,*,2124,2016,900,-71.07247775,42.28120122
1400561000,FALSE,TRUE,1Unit,*,2121,2019,200,-71.08037673,42.31008305
1400559000,FALSE,TRUE,1-3FAM,*,2121,2018,5000,-71.08064569,42.31020269
1503130010,FALSE,FALSE,Comm,c,2125,2020,2500,-71.0549547,42.31017447
1001315000,FALSE,TRUE,1-2FAM,*,2120,2024,14000,-71.10325952,42.32768972
2006805000,FALSE,FALSE,1-2FAM,c,2132,2020,22500,-71.16544142,42.29236135
1802088000,FALSE,TRUE,1-2FAM,*,2126,2011,5000,-71.10344351,42.27033104
1801986000,FALSE,TRUE,1-3FAM,*,2126,2024,1500,-71.10139345,42.2703578
1903045000,FALSE,FALSE,1-2FAM,*,2131,2022,8500,-71.12553494,42.29039174
2000790000,FALSE,FALSE,1-2FAM,*,2131,2020,9300,-71.14129028,42.27986228
1803275000,FALSE,FALSE,1-2FAM,*,2126,2018,199,-71.09892784,42.28001127
1803146000,FALSE,FALSE,1-2FAM,*,2126,2022,8000,-71.09540647,42.27748713
1701852001,FALSE,TRUE,1-2FAM,*,2124,2012,31500,-71.07637853,42.28666629
1502886000,FALSE,TRUE,1-2FAM,*,2125,2017,4200,-71.06675853,42.30993289
2201221000,FALSE,FALSE,1-2FAM,*,2134,2023,900,-71.13551368,42.35967406
2201061000,FALSE,TRUE,Comm,t,2134,2013,6600,-71.13059516,42.36261891
2203263000,FALSE,TRUE,1-2FAM,*,2135,2017,800,-71.164149,42.35398223
1800676000,FALSE,FALSE,1-2FAM,*,2126,2016,9810,-71.08692602,42.27718962
1400333000,FALSE,FALSE,1-3FAM,*,2121,2017,11000,-71.0772851,42.31091379
2000006000,FALSE,TRUE,Comm,c,2131,2022,139400,-71.12705785,42.28840828
1400337003,FALSE,FALSE,1-3FAM,*,2121,2013,7050,-71.07684349,42.31140813
1103111000,FALSE,FALSE,1-3FAM,*,2130,2013,3000,-71.11262806,42.30622751
2007867000,FALSE,FALSE,1-2FAM,*,2132,2019,150,-71.16895053,42.2897092
2007898000,FALSE,FALSE,1-2FAM,*,2132,2018,5000,-71.16703224,42.28901249
2005294000,FALSE,FALSE,1-2FAM,*,2131,2016,13125,-71.12850716,42.29168565
1302173000,FALSE,TRUE,Comm,c,2125,2019,2000,-71.05742374,42.31329662
1901607000,FALSE,TRUE,1-2FAM,*,2130,2021,7300,-71.12152167,42.31137467
2008525000,FALSE,TRUE,1-2FAM,t,2132,2023,2000,-71.17021509,42.28578495
1403894000,FALSE,TRUE,1-3FAM,c,2126,2014,3800,-71.08758883,42.28056348
1800737000,FALSE,FALSE,Other,*,2126,2023,11500,-71.08527218,42.27977497
1902914000,FALSE,TRUE,1-3FAM,*,2131,2016,500,-71.12138467,42.29338611
1902925000,FALSE,FALSE,7More,*,2131,2011,7500,-71.12223626,42.29352038
1400486000,FALSE,FALSE,1-3FAM,*,2121,2023,3000,-71.07878596,42.31089178
2007043000,FALSE,TRUE,1-2FAM,*,2132,2024,70000,-71.16451604,42.29281905
2010617000,FALSE,TRUE,1-2FAM,*,2132,2021,2500,-71.17132385,42.27015062
1600607000,FALSE,FALSE,1-2FAM,*,2122,2016,1000,-71.05949725,42.29960755
1600044003,FALSE,TRUE,1-2FAM,*,2122,2021,2000,-71.05486259,42.30126151
1600300000,FALSE,FALSE,1-2FAM,*,2122,2021,2500,-71.05055297,42.2944113
1903264000,FALSE,FALSE,1-2FAM,*,2131,2022,11555.4,-71.12208747,42.2906179
1401079000,FALSE,TRUE,1Unit,*,2121,2017,850,-71.07934237,42.30470656
1703145000,FALSE,TRUE,1-2FAM,*,2124,2017,5000,-71.07187216,42.27871867
1702927000,FALSE,FALSE,1-2FAM,t,2124,2023,5000,-71.07293362,42.28207466
2101558000,FALSE,TRUE,Multi,*,2134,2019,26500,-71.13043368,42.3491482
2101749000,FALSE,TRUE,Multi,t,2135,2023,113271,-71.14108288,42.34454275
2005835000,FALSE,TRUE,1-2FAM,*,2132,2021,22300,-71.14930056,42.28808384
1401063000,FALSE,TRUE,Comm,*,2121,2018,2500,-71.08001518,42.30521314
1301963000,FALSE,FALSE,1-2FAM,*,2125,2014,7500,-71.05767814,42.31808187
2007886000,FALSE,FALSE,1-2FAM,*,2132,2014,1114,-71.16809634,42.28967196
2007272000,FALSE,FALSE,1-2FAM,*,2132,2021,500,-71.15545285,42.29257552
1904479000,FALSE,TRUE,1-2FAM,*,2130,2017,6000,-71.11438147,42.28990849
1901362000,FALSE,TRUE,1-2FAM,t,2130,2011,1000,-71.11147075,42.31117894
1702257000,FALSE,TRUE,1-2FAM,*,2124,2012,600,-71.06849288,42.29854644
1300810000,FALSE,FALSE,1-2FAM,*,2125,2019,16050,-71.07698863,42.3144167
1203155000,FALSE,FALSE,1-2FAM,*,2121,2023,51010,-71.09014679,42.3132982
1703089000,FALSE,FALSE,1-2FAM,*,2124,2024,500,-71.07134707,42.27995602
1703086000,FALSE,FALSE,1-2FAM,*,2124,2023,1000,-71.07075173,42.28006731
1302012000,FALSE,TRUE,1-3FAM,t,2125,2024,1500,-71.05746033,42.31703732
2101438000,FALSE,TRUE,1-2FAM,c,2134,2022,400,-71.13543412,42.34665878
1901229000,FALSE,FALSE,1-2FAM,*,2130,2023,14000,-71.11019342,42.30866359
1203261000,FALSE,TRUE,1-2FAM,*,2121,2012,15800,-71.08813104,42.31651376
1201991000,FALSE,TRUE,Multi,c,2121,2019,1978,-71.08622895,42.31561684
1901371000,FALSE,FALSE,1-2FAM,c,2130,2023,2884.12,-71.11120099,42.31154621
2000029000,FALSE,FALSE,Comm,c,2131,2015,200,-71.12878921,42.28712449
1902829000,FALSE,FALSE,1-2FAM,*,2130,2015,1000,-71.11541994,42.30006321
1400513001,FALSE,TRUE,1-3FAM,*,2121,2023,16500,-71.0793563,42.31111854
1300744000,FALSE,FALSE,1-3FAM,c,2121,2013,250,-71.07710467,42.31325689
2000802000,FALSE,TRUE,1-2FAM,*,2131,2023,153817,-71.14213859,42.27996684
1600805000,FALSE,FALSE,Other,*,2124,2021,7500,-71.0651204,42.29768456
1400555000,FALSE,FALSE,1-2FAM,t,2121,2018,5000,-71.08117805,42.31043638
1401337000,FALSE,FALSE,1-3FAM,*,2121,2024,1600,-71.07322838,42.30300072
2101771000,FALSE,TRUE,1-3FAM,*,2135,2019,22414,-71.14002912,42.34656144
2101782000,FALSE,TRUE,Comm,t,2135,2023,36000,-71.14030273,42.34563352
1701382000,FALSE,TRUE,1-3FAM,t,2124,2021,11800,-71.07473307,42.28721587
1202045000,TRUE,TRUE,1-2FAM,c,2121,2024,700000,-71.08655862,42.31491206
1203090000,FALSE,TRUE,1-3FAM,*,2121,2014,15100,-71.09195452,42.31062484
1901415000,FALSE,FALSE,1-2FAM,*,2130,2018,4137.52,-71.11328533,42.31259171
1901111000,FALSE,FALSE,Comm,c,2130,2022,14000,-71.11163298,42.31220704
1902924000,FALSE,FALSE,1-2FAM,*,2131,2017,9600,-71.1221124,42.29344559
1502483000,FALSE,FALSE,1-2FAM,*,2125,2015,1350,-71.06834053,42.31447704
1502175000,FALSE,FALSE,1-3FAM,*,2125,2013,100,-71.06962135,42.30628229
1502085000,FALSE,FALSE,1-2FAM,*,2125,2014,1000,-71.06911059,42.30749074
1400804000,FALSE,FALSE,1-2FAM,*,2121,2018,11000,-71.08342991,42.30662481
1901125000,FALSE,TRUE,1-2FAM,*,2130,2022,20000,-71.10995342,42.31157638
1901312000,FALSE,TRUE,Multi,*,2130,2022,20607,-71.11452765,42.30871257
1704156001,FALSE,TRUE,Comm,*,2124,2020,10000,-71.06932271,42.2775194
1701089000,FALSE,TRUE,1-2FAM,*,2124,2022,3000,-71.06689236,42.29612674
1301416000,FALSE,TRUE,1-2FAM,*,2125,2019,35000,-71.06258225,42.31499447
1400204000,FALSE,FALSE,,*,2121,2017,1000,-71.07773785,42.31311491
1400865000,FALSE,FALSE,1-3FAM,*,2121,2022,500,-71.08307551,42.30489995
1806621000,FALSE,TRUE,Multi,t,2131,2024,29179,-71.11919786,42.28133533
1810866000,FALSE,FALSE,1-2FAM,*,2136,2021,8100,-71.11122844,42.25308118
1703979006,FALSE,TRUE,1-2FAM,*,2126,2024,6500,-71.0766935,42.2753589
1301531000,FALSE,FALSE,1-2FAM,*,2125,2021,24766.11,-71.06163478,42.31285539
2006142000,FALSE,TRUE,1-2FAM,*,2132,2020,192000,-71.15137052,42.29222648
2006322000,FALSE,FALSE,1-2FAM,*,2132,2021,3000,-71.15610685,42.29136591
1902828000,FALSE,TRUE,1-2FAM,t,2130,2020,5000,-71.11555537,42.30001929
1301954000,FALSE,TRUE,Comm,c,2125,2017,800,-71.05750124,42.31829424
1302048000,FALSE,TRUE,3unit,c,2125,2010,37000,-71.05695177,42.3159933
1502324000,FALSE,FALSE,1-2FAM,*,2121,2021,530.82,-71.07097451,42.30664489
2101065000,FALSE,FALSE,Multi,c,2134,2018,64335,-71.13699208,42.34900955
1302140000,FALSE,TRUE,1-3FAM,c,2125,2019,400,-71.05728085,42.31368191
1901409000,FALSE,TRUE,Comm,*,2130,2024,22862.99,-71.11386965,42.31239189
2006325000,FALSE,FALSE,1-2FAM,*,2132,2015,12000,-71.15577549,42.29170833
1903251000,FALSE,TRUE,1-3FAM,t,2131,2017,199,-71.12262259,42.29050841
1400490000,FALSE,FALSE,1-3FAM,*,2121,2018,2000,-71.07915663,42.31075231
1400177000,FALSE,TRUE,1-2FAM,*,2121,2022,15000,-71.07491579,42.31184236
2006256000,FALSE,TRUE,1-2FAM,*,2132,2022,1500,-71.1538006,42.28747603
1000651000,FALSE,TRUE,3unit,*,2120,2016,0,-71.1031798,42.33343141
2005102000,FALSE,FALSE,1-2FAM,*,2131,2023,13500,-71.13497181,42.29316245
1703735000,FALSE,TRUE,1-2FAM,c,2126,2024,15000,-71.07116212,42.27267811
1302074000,FALSE,TRUE,1-2FAM,*,2125,2014,0,-71.05742013,42.31538579
1702420000,FALSE,FALSE,1-2FAM,*,2124,2017,4670.04,-71.07162853,42.29720728
1702004000,FALSE,TRUE,1-3FAM,*,2124,2020,11500,-71.07865468,42.28362235
2005907000,FALSE,TRUE,1-2FAM,*,2132,2011,2000,-71.15129161,42.28820069
1000789000,FALSE,TRUE,1-3FAM,*,2120,2017,30000,-71.10442758,42.3313412
1301605000,FALSE,FALSE,1-3FAM,*,2125,2013,3000,-71.05921919,42.31264354
2006804003,FALSE,FALSE,1-2FAM,*,2132,2021,5600,-71.16599762,42.29246069
1103037000,FALSE,FALSE,1Unit,*,2130,2024,4000,-71.11224363,42.30708421
1902830000,FALSE,FALSE,1-2FAM,t,2130,2018,250,-71.11529025,42.30010717
1403398000,FALSE,FALSE,1-2FAM,*,2124,2012,7905,-71.08640812,42.28339319
2204171000,FALSE,TRUE,1-2FAM,*,2135,2018,3500,-71.15527089,42.35151593
2204307000,FALSE,TRUE,1-2FAM,o,2135,2021,250,-71.15648897,42.35352639
2204336000,FALSE,FALSE,1-2FAM,*,2135,2023,3500,-71.15598913,42.35440046
2102424000,FALSE,FALSE,1-3FAM,*,2215,2014,2000,-71.14717712,42.33775997
1804439000,FALSE,TRUE,1-2FAM,*,2136,2020,7000,-71.11647051,42.25976532
1807129000,FALSE,TRUE,1-2FAM,*,2136,2012,4000,-71.11176386,42.26546989
2006841000,FALSE,FALSE,1-2FAM,*,2132,2015,9000,-71.16327251,42.29345454
1301720000,FALSE,TRUE,1-2FAM,t,2125,2023,4000,-71.06484651,42.31519275
1302070000,FALSE,TRUE,1-2FAM,t,2125,2019,13437.45,-71.05818234,42.31553152
2004657000,FALSE,FALSE,1-2FAM,*,2131,2023,11500,-71.13849067,42.2880401
1400524000,FALSE,FALSE,Multi,*,2121,2023,1200,-71.07893114,42.31134462
1301974000,FALSE,TRUE,1-2FAM,*,2125,2024,8500,-71.05794336,42.31777654
2010734000,FALSE,TRUE,1-2FAM,*,2132,2024,9500,-71.16997653,42.26926348
1703143000,FALSE,FALSE,1-2FAM,*,2124,2014,2600,-71.07222487,42.27865515
1400554000,FALSE,TRUE,Other,c,2121,2021,2500,-71.08152749,42.31042906
1400556000,FALSE,TRUE,3unit,*,2121,2020,300,-71.0810483,42.31037737
1301763000,FALSE,FALSE,1-3FAM,c,2125,2010,1000,-71.06218853,42.31622293
1808616000,FALSE,TRUE,1-2FAM,*,2136,2022,24059.28,-71.12836285,42.26923778
1808101000,FALSE,FALSE,1-2FAM,*,2136,2017,7491.83,-71.12011684,42.26379671
1901052000,FALSE,FALSE,1-4FAM,*,2130,2022,1000,-71.11197487,42.31275856
1903026000,FALSE,FALSE,1-2FAM,*,2131,2022,18144,-71.12395773,42.29234914
1802906000,FALSE,FALSE,1-2FAM,*,2126,2020,800,-71.09915502,42.27846979
1803371000,FALSE,FALSE,Other,*,2126,2022,49000,-71.10889831,42.27432077
1901075000,FALSE,TRUE,1-2FAM,t,2130,2015,2295,-71.11336329,42.31348861
1900802000,FALSE,FALSE,1-2FAM,t,2130,2023,500,-71.10944997,42.31634695
1301813000,FALSE,TRUE,1-3FAM,*,2125,2013,3800,-71.06075931,42.3153502
1301362000,FALSE,TRUE,1Unit,t,2125,2022,16000,-71.0633887,42.31611194
1301621000,FALSE,FALSE,1-2FAM,*,2125,2021,1500,-71.0600292,42.31038286
2007571000,FALSE,FALSE,1Unit,t,2132,2017,1000,-71.16666339,42.29304049
2010717000,FALSE,TRUE,1-2FAM,*,2132,2017,500,-71.16941012,42.26926723
1701717000,FALSE,FALSE,Other,b,2124,2015,90,-71.07467925,42.28687108
1904265000,FALSE,TRUE,1-2FAM,*,2131,2016,5500,-71.11682878,42.28843911
1806538000,FALSE,TRUE,1-2FAM,c,2131,2019,8000,-71.11840931,42.28629752
1704064000,FALSE,FALSE,Comm,c,2124,2013,2000,-71.06825218,42.27271713
2006123000,FALSE,FALSE,1-2FAM,*,2132,2013,1500,-71.15216682,42.29193365
2006297000,FALSE,FALSE,Comm,*,2132,2015,1200,-71.15544663,42.28968534
1301443000,FALSE,TRUE,1-2FAM,*,2125,2023,15200,-71.0617708,42.31527601
2005135000,FALSE,TRUE,1-2FAM,t,2131,2010,5280,-71.13338538,42.29259306
1901316000,FALSE,TRUE,Comm,c,2130,2022,742,-71.11428152,42.31082491
2006234000,FALSE,TRUE,1-2FAM,*,2132,2021,188500,-71.14638007,42.28929153
2000022000,FALSE,TRUE,1-2FAM,*,2131,2011,4750,-71.128222,42.28801227
1903904000,FALSE,FALSE,1-2FAM,*,2131,2018,500,-71.12068708,42.28700533
1302136000,FALSE,TRUE,1-2FAM,*,2125,2021,9000,-71.05770463,42.31389012
1900705000,FALSE,TRUE,1-2FAM,*,2130,2010,18000,-71.10979814,42.31715777
1901080000,FALSE,TRUE,Comm,*,2130,2011,1000,-71.11387233,42.31398321
1301509000,FALSE,TRUE,1-2FAM,c,2125,2021,500,-71.05934996,42.3131756
1301634000,FALSE,FALSE,1-2FAM,*,2125,2016,16000,-71.06335501,42.31227855
1203058000,FALSE,FALSE,Multi,t,2121,2021,44000,-71.093582,42.31289637
1203143000,FALSE,TRUE,Multi,t,2121,2023,12637,-71.09133402,42.31260921
1904017000,FALSE,TRUE,1-2FAM,*,2131,2020,2000,-71.1229177,42.2806402
2004833000,FALSE,FALSE,1-2FAM,*,2131,2018,5000,-71.13794212,42.29168249
1810503000,FALSE,FALSE,1-3FAM,t,2136,2023,25000,-71.11558605,42.24932048
1703784000,FALSE,FALSE,Mixed,c,2126,2023,4500,-71.07383499,42.27162726
1301818000,FALSE,FALSE,1-3FAM,c,2125,2018,450,-71.06118968,42.31571125
1301782000,FALSE,TRUE,1-3FAM,*,2125,2018,1200,-71.06151567,42.31717071
1301428000,FALSE,TRUE,1-2FAM,*,2125,2013,7800,-71.06252392,42.31392378
1901693000,FALSE,FALSE,1-2FAM,*,2130,2013,900,-71.11951173,42.31112336
1904480000,FALSE,FALSE,1-2FAM,*,2130,2017,0,-71.11515236,42.28985869
1800384003,FALSE,TRUE,1-2FAM,*,2126,2023,600,-71.08758678,42.27113299
2005234000,FALSE,FALSE,7More,*,2131,2018,69833,-71.13022483,42.28780647
1000806000,FALSE,FALSE,1-3FAM,c,2120,2022,3000,-71.10526044,42.33207306
1203218000,FALSE,TRUE,1-3FAM,*,2121,2023,39710,-71.08921871,42.31465093
2006203000,FALSE,TRUE,1-2FAM,*,2132,2013,4480,-71.1487037,42.29147397
2005245000,FALSE,FALSE,1-2FAM,c,2131,2012,17000,-71.12868751,42.28906531
2000689000,FALSE,TRUE,1-2FAM,*,2131,2020,15761,-71.14518688,42.283226
1401270000,FALSE,FALSE,1-2FAM,*,2121,2016,400,-71.07487728,42.30360262
1203094000,FALSE,TRUE,1-2FAM,*,2121,2022,10000,-71.09235628,42.31077659
2001585000,FALSE,FALSE,VacLd,*,2131,2016,2710,-71.14613377,42.28517428
1702709000,FALSE,FALSE,1-3FAM,c,2124,2020,7000,-71.07900495,42.28136746
1904751000,FALSE,FALSE,1-4FAM,c,2130,2017,500,-71.1126117,42.29785555
1704111000,FALSE,TRUE,1-2FAM,*,2124,2023,500,-71.06841968,42.27589017
1301164000,FALSE,FALSE,Multi,c,2125,2017,200,-71.07042665,42.31586807
1301165000,FALSE,TRUE,1-2FAM,t,2125,2017,30100,-71.07048068,42.31574949
1901098000,FALSE,FALSE,Comm,c,2130,2022,186,-71.11382391,42.31303875
1301617000,FALSE,TRUE,1-3FAM,*,2125,2013,2935.77,-71.05977475,42.31080407
1703299000,FALSE,FALSE,1-2FAM,*,2124,2024,26685.75,-71.0722541,42.27730653
1302063000,FALSE,FALSE,1-2FAM,*,2125,2013,42920,-71.05944893,42.31577412
1301639000,FALSE,TRUE,1-3FAM,*,2125,2015,28400,-71.06391235,42.31267829
1701659000,FALSE,TRUE,Mixed,*,2124,2015,200,-71.07153586,42.28742654
1400735000,FALSE,TRUE,Multi,c,2121,2020,14500,-71.080923,42.30661277
1901341000,FALSE,TRUE,1-2FAM,*,2130,2015,13516,-71.11191979,42.31012069
2000011000,FALSE,TRUE,Comm,b,2131,2023,1500,-71.1280419,42.28718449
2007024000,FALSE,FALSE,1-2FAM,*,2132,2017,600,-71.16497517,42.29001998
1403427000,FALSE,TRUE,1-2FAM,*,2124,2022,500,-71.08651093,42.28259911
1901327000,FALSE,FALSE,1Unit,*,2130,2022,3500,-71.11338281,42.30999528
1901292000,FALSE,FALSE,1-2FAM,t,2130,2023,2500,-71.11412204,42.30976242
1901399000,FALSE,TRUE,1-2FAM,o,2130,2013,0,-71.11294159,42.31187601
1400181000,FALSE,FALSE,1-2FAM,*,2121,2011,1500,-71.0751272,42.31152913
1400817000,FALSE,FALSE,1-3FAM,*,2121,2010,350,-71.08313993,42.30571907
1203325000,FALSE,TRUE,1-3FAM,c,2121,2023,18173.48,-71.09073671,42.31624346
1502588000,FALSE,FALSE,Comm,c,2125,2024,0,-71.0580827,42.30997249
2004916000,FALSE,FALSE,1-2FAM,*,2131,2016,13521,-71.13814693,42.29227657
1901114000,FALSE,TRUE,1Unit,t,2130,2019,5500,-71.11131312,42.31196412
1301599000,FALSE,TRUE,1-2FAM,t,2125,2021,2000,-71.0598284,42.3123163
1901755000,FALSE,FALSE,1-2FAM,*,2130,2011,6500,-71.11741225,42.3095502
2007881000,FALSE,FALSE,1-2FAM,*,2132,2020,9000,-71.16823921,42.29022474
1902912000,FALSE,FALSE,1-3FAM,o,2131,2023,9000,-71.12162145,42.29352539
1903048000,FALSE,FALSE,1-2FAM,*,2131,2023,14400,-71.12581627,42.29008661
1900628020,FALSE,FALSE,1-2FAM,t,2130,2018,2964.38,-71.10679199,42.31672003
2007015007,FALSE,TRUE,1-2FAM,*,2132,2023,950,-71.16470908,42.29519737
2000736000,FALSE,TRUE,1-2FAM,*,2131,2016,47720,-71.14337147,42.28199755
1400512000,FALSE,TRUE,1-2FAM,*,2121,2012,4582.88,-71.07975393,42.31125596
1400716000,FALSE,TRUE,1-2FAM,*,2121,2016,9000,-71.07885887,42.30715956
2000740000,FALSE,FALSE,1-2FAM,*,2131,2010,9730,-71.14386955,42.28157279
1807630001,FALSE,FALSE,1-2FAM,*,2136,2020,7026,-71.116721,42.26347279
1801902000,FALSE,TRUE,1-2FAM,*,2126,2016,933,-71.09912684,42.27172616
1201040000,FALSE,TRUE,Multi,c,2119,2022,500,-71.08548899,42.31805828
1302128000,FALSE,TRUE,1-2FAM,*,2125,2018,1500.01,-71.05885167,42.31404592
1301859000,FALSE,FALSE,1-2FAM,*,2125,2018,15820,-71.05965303,42.31688997
1301561000,FALSE,TRUE,1-3FAM,c,2125,2018,2000,-71.05940203,42.31206322
1303334000,FALSE,FALSE,Multi,*,2125,2013,10000,-71.05417092,42.31925349
1903037000,FALSE,FALSE,1-2FAM,*,2131,2016,750,-71.12475835,42.2911881
1600804000,FALSE,TRUE,1-2FAM,*,2124,2022,6400,-71.06534272,42.29743863
1400840000,FALSE,FALSE,1-2FAM,*,2121,2012,9500,-71.08230233,42.30636995
1401129000,FALSE,FALSE,1-2FAM,*,2121,2019,2651,-71.07543094,42.3042891
1901301000,FALSE,TRUE,1-2FAM,t,2130,2020,850,-71.11256099,42.3090981
1803166000,FALSE,FALSE,1-3FAM,*,2126,2022,3000,-71.09518953,42.27782053
1400196000,FALSE,TRUE,1-2FAM,*,2121,2015,4384.09,-71.0788303,42.31368669
