Year,valuation,Long,Lat
2019,2400,-71.10401316,42.31594509
2016,8000,-71.06254095,42.3062759
2024,3000,-71.14833536,42.3411266
2023,3000,-71.13241368,42.35601496
2016,600000,-71.09229264,42.32613822
2012,1500,-71.13624918,42.35897719
2018,1000,-71.13570887,42.35886803
2020,750,-71.13596359,42.35892042
2014,349,-71.06455886,42.30708547
2018,4291,-71.0647433,42.30703117
2016,4500,-71.1456945,42.28732239
2023,6000,-71.07159177,42.34253861
2023,24450,-71.07097967,42.34208203
2020,1300,-71.07250822,42.34326919
2018,1500,-71.09810487,42.32285911
2022,3000,-71.10452224,42.26209669
2013,6354,-71.10459599,42.26250323
2011,100,-71.05587768,42.29890441
2024,50000,-71.07497748,42.31354281
2010,0,-71.08532945,42.27607395
2019,1000,-71.08503635,42.2745506
2020,4714,-71.08512853,42.30686252
2019,37857,-71.08520189,42.30655609
2023,23500,-71.03422896,42.36571315
2022,4500,-71.03392526,42.36605764
2019,15225,-71.06958137,42.34478476
2014,12000,-71.12222125,42.29300599
2013,1000,-71.12254176,42.29287081
2019,300,-71.13908025,42.27687241
2015,0,-71.10693235,42.26931029
2021,17000,-71.10667359,42.26961238
2012,1500,-71.0749728,42.33750958
2018,3000,-71.06336377,42.38039866
2013,2500,-71.06333205,42.38011682
2011,300,-71.04310255,42.33192663
2017,800,-71.0554439,42.33012704
2018,199,-71.10443468,42.32090489
2023,49900,-71.14507321,42.28555523
2017,3132,-71.03813815,42.37920647
2024,12436.2,-71.05852885,42.31788416
2019,2500,-71.0632178,42.30584845
2021,3174,-71.06330568,42.30605027
2021,1800,-71.06258193,42.30520579
2015,3000,-71.10490827,42.31901687
2013,0,-71.06915215,42.34462519
2014,1000,-71.08142365,42.33840205
2019,28600,-71.09646682,42.3319259
2020,7775.73,-71.03927549,42.33743462
2019,11642,-71.12634627,42.27516841
2012,14800,-71.12601195,42.27493805
2020,7000,-71.0633418,42.27150321
2020,475,-71.05369445,42.33512976
2022,40000,-71.06880356,42.34847194
2024,1200,-71.06823223,42.34828088
2022,1200,-71.05027831,42.34864069
2017,5500,-71.06900463,42.34360459
2019,11000,-71.05411634,42.33587428
2016,4820,-71.05228765,42.3323191
2022,1500,-71.05222952,42.33278797
2017,58700,-71.08124989,42.33979055
2020,13197,-71.03697101,42.33324406
2011,11000,-71.11066187,42.31529061
2022,11000,-71.11131072,42.31412282
2021,18618,-71.11058859,42.31480905
2011,1200,-71.154626,42.2850446
2012,12500,-71.15486298,42.28523852
2024,16500,-71.03966837,42.33072618
2024,10000,-71.11446333,42.30411099
2014,6800,-71.04844987,42.28103861
2017,1000,-71.05431651,42.28178586
2013,8800,-71.05071852,42.28145227
2023,207000,-71.04942446,42.28276687
2015,20000,-71.07812911,42.34212673
2023,28300,-71.07782005,42.34181406
2021,20000,-71.07744269,42.34142735
2024,30000,-71.07761144,42.34206887
2020,480000,-71.07742451,42.34187586
2019,3500,-71.0741209,42.34568196
2022,600,-71.07486486,42.34574477
2023,500,-71.06961059,42.34708861
2015,9000,-71.0740297,42.34596782
2022,500,-71.07684573,42.34415212
2021,1000,-71.07664813,42.34159394
2016,7000,-71.07655713,42.34200587
2021,1350,-71.07684321,42.34422827
2024,1200,-71.05786879,42.34235783
2022,7300,-71.05361029,42.33380458
2022,26500,-71.05241773,42.33242771
2023,10000,-71.07353754,42.34498695
2016,23119.88,-71.07419343,42.34509127
2016,1000,-71.0730887,42.34590924
2024,500,-71.07699747,42.34302278
2018,5000,-71.07803242,42.3413131
2023,20535.52,-71.06203609,42.35795167
2020,9000,-71.0615803,42.29318514
2013,3000,-71.07515906,42.33574748
2021,3000,-71.0681241,42.34952602
2018,850,-71.05550189,42.33104032
2011,600,-71.07680297,42.34225588
2023,10000,-71.07596791,42.34345726
2020,5000,-71.08042381,42.34423113
2018,500,-71.08129191,42.34344186
2021,22000,-71.08084507,42.34459532
2016,5000,-71.07642309,42.34282202
2020,15000,-71.0765949,42.34300098
2010,0,-71.13501359,42.24290312
2016,9250,-71.03764079,42.33192494
2013,0,-71.07249998,42.34240233
2020,2500,-71.10689861,42.32153255
2019,20000,-71.03679766,42.33163253
2022,3000,-71.03660632,42.33163248
2022,3600,-71.03707822,42.33165489
2021,28615,-71.08157279,42.34013576
2024,15980,-71.08095333,42.33944657
2010,15000,-71.05523764,42.33567641
2019,8500,-71.0780375,42.3431118
2024,46024.3,-71.10466364,42.26291081
2018,52500,-71.07574636,42.34275316
2021,863000,-71.07622608,42.34324172
2023,10000,-71.04788255,42.28657918
2018,6500,-71.04860509,42.28742513
2022,966.16,-71.04752823,42.28703869
2023,110000,-71.14951472,42.33972447
2020,4000,-71.06076795,42.31126638
2020,51582,-71.0683794,42.34364669
2015,22282,-71.01125237,42.38485981
2023,3800,-71.0799995,42.34450051
2010,20000,-71.07904713,42.34424215
2012,2000,-71.0784462,42.34485034
2022,660000,-71.04757558,42.33527457
2023,165500,-71.05095378,42.33670449
2023,26800,-71.04103897,42.33577199
2024,1600,-71.03682495,42.33671405
2013,2400,-71.03934461,42.33659922
2024,621000,-71.05329962,42.33541064
2022,12500,-71.05216938,42.33749092
2022,3000,-71.04701103,42.33535696
2015,21080,-71.0786187,42.34395005
2022,10000,-71.07748919,42.34578302
2017,1001,-71.08056874,42.34540378
2010,1500,-71.06515588,42.34358108
2018,20000,-71.08023638,42.34567794
2016,250,-71.05485132,42.33522629
2022,592055,-71.06692517,42.3468856
2024,50000,-71.06563891,42.35002058
2020,3000,-71.07732736,42.34058594
2023,1200,-71.07843523,42.34443641
2022,6000,-71.05666726,42.29847887
2011,20000,-71.05619152,42.29872967
2023,3000,-71.0397692,42.33766014
2017,9276,-71.03965847,42.33742827
2022,95,-71.03936723,42.33743371
2022,4300,-71.08298308,42.29916128
2010,5000,-71.12559382,42.2751778
2022,300,-71.12633541,42.27482359
2018,6800,-71.04979701,42.29219677
2024,150000,-71.1433732,42.29034741
2014,800,-71.04770743,42.33246704
2018,15145.71,-71.03577081,42.33288248
2017,38500,-71.09200658,42.32683541
2023,38000,-71.0594621,42.30716401
2013,335000,-71.03955077,42.38065888
2016,10000,-71.07942615,42.31949048
2021,574443,-71.0429141,42.3357918
2023,74919,-71.08355666,42.29785987
2021,1500,-71.08369389,42.298322
2015,1500,-71.06634653,42.37812595
2022,360,-71.07896814,42.34479728
2022,1500,-71.07730604,42.34608535
2017,6585,-71.1066918,42.31353592
2016,100,-71.10028732,42.31252014
2021,2000,-71.03703773,42.33605056
2012,0,-71.04816514,42.33766446
2012,2661,-71.04139856,42.33624702
2020,36164,-71.05078153,42.34967043
2021,750,-71.07045666,42.34333383
2020,8000,-71.05396218,42.33550251
2022,800,-71.04411266,42.3357519
2024,10000,-71.07311143,42.34348278
2012,5000,-71.0733225,42.34483533
2022,190000,-71.07425609,42.345076
2022,5680,-71.07278703,42.3436095
2019,1500,-71.04689614,42.33799873
2022,30000,-71.08025765,42.34121569
2023,49750,-71.07577517,42.34206533
2023,3500,-71.05216317,42.33497234
2015,6800,-71.05202026,42.33303235
2022,1500,-71.05220356,42.33237104
2023,7000,-71.07451278,42.34492682
2017,30000,-71.06981298,42.34842221
2016,13800,-71.07330608,42.34590454
2010,10000,-71.07505447,42.3435411
2022,41500,-71.0678672,42.33891179
2023,2000,-71.05375036,42.33516228
2022,60000,-71.05189919,42.33293214
2018,2000000,-71.05121395,42.3416991
2020,700,-71.05367683,42.33375942
2022,110000,-71.07371819,42.31350521
2015,15834.75,-71.08445367,42.27705119
2021,1000,-71.08468447,42.27435205
2023,160000,-71.08357179,42.27502213
2022,21000,-71.05127222,42.31950234
2024,10000,-71.0638084,42.35127328
2015,1487.89,-71.06368926,42.35125404
2022,2571,-71.08486048,42.30659964
2021,500,-71.06984106,42.34487946
2013,21000,-71.10761722,42.30553223
2023,16000,-71.10754511,42.30564156
2024,450000,-71.10812534,42.30549215
2017,2500,-71.13942842,42.27688101
2019,3316,-71.16803105,42.35421596
2010,1000,-71.04771879,42.33793926
2014,454,-71.04300628,42.3319291
2022,27250,-71.05528862,42.33021825
2010,0,-71.104068,42.32096809
2017,9600,-71.03377113,42.33759532
2016,18872,-71.14503709,42.28538728
2023,804900,-71.1009887,42.31574711
2012,210000,-71.06256725,42.37802237
2021,1500,-71.06285791,42.30581704
2010,500,-71.06267244,42.30541548
2022,7000,-71.07663583,42.34304579
2015,5000,-71.07584159,42.34222599
2019,14000,-71.07741334,42.34472826
2019,500,-71.06146283,42.34846399
2023,2280.4,-71.04516066,42.33440444
2011,2547,-71.07304905,42.32134128
2019,5000,-71.0738716,42.32150964
2023,1000,-71.10104698,42.31458691
2020,475,-71.02844998,42.33768281
2023,1000,-71.11478098,42.32152966
2023,4786,-71.13304314,42.24544075
2022,400,-71.06118311,42.37784182
2017,531821,-71.02815483,42.33721227
2023,1196518,-71.07267465,42.34502368
2016,12000,-71.07271608,42.3451066
2013,10000,-71.07285824,42.34539522
2023,28465,-71.07287859,42.34543645
2020,7000,-71.06963656,42.38137822
2013,6350,-71.06970211,42.38092025
2023,14970,-71.11306379,42.28187157
2024,32540,-71.06536404,42.32323496
2024,7500,-71.10058596,42.34588722
2014,780,-71.07204878,42.32199862
2013,0,-71.07626725,42.32764859
2016,384,-71.07612413,42.32749032
2021,2200,-71.07604643,42.32700157
2021,16805,-71.09118882,42.32865513
2023,12100,-71.12006141,42.24719301
2024,674.54,-71.11401739,42.25557325
2013,15000,-71.02066448,42.38266152
2017,13950,-71.01829599,42.38461536
2015,850,-71.05144696,42.33278193
2013,3000,-71.05269856,42.33513183
2017,12705,-71.06153602,42.27221473
2018,9000,-71.06350564,42.27294346
2013,7850,-71.07017984,42.34860366
2022,8000,-71.07405695,42.34569648
2016,6810,-71.07396944,42.34383366
2013,15000,-71.07271817,42.34377709
2018,3095.31,-71.07297467,42.34370968
2015,6000,-71.07320702,42.34364559
2017,1501,-71.07429342,42.27624425
2010,12452.92,-71.12441072,42.28204923
2018,78671,-71.10869526,42.31439042
2023,3500,-71.11467358,42.30246698
2014,1000,-71.13745158,42.29043302
2021,103000,-71.09012739,42.35004387
2017,14100,-71.15048954,42.28170654
2023,800,-71.15100777,42.28127152
2020,5000,-71.13312828,42.2459478
2014,100,-71.06146195,42.37773733
2021,12160,-71.06116129,42.37769911
2019,314800,-71.02732635,42.33681637
2023,1500,-71.02848503,42.33720634
2019,2700,-71.07279711,42.34527174
2021,2813,-71.06930923,42.3813487
2018,14580,-71.0695753,42.38144238
2019,5271,-71.06959578,42.38103881
2024,2000,-71.08795244,42.34973144
2023,3500,-71.08831724,42.34963254
2021,40000,-71.0645831,42.3590864
2023,1000,-71.08083424,42.31133604
2022,5451,-71.07923594,42.3207277
2013,0,-71.06458411,42.35901324
2016,5349.5,-71.06485972,42.35892608
2023,16990.81,-71.10291793,42.31360963
2018,500,-71.03836437,42.33419613
2020,6500,-71.0381872,42.33415929
2013,800,-71.06116915,42.37509695
2014,17500,-71.06137289,42.37511057
2020,100000,-71.06115951,42.37545269
2010,2334,-71.06120953,42.37536491
2019,1200,-71.06131266,42.35506176
2023,858542,-71.061155,42.35518992
2024,1000,-71.0555,42.34153735
2021,700,-71.0621778,42.3138861
2021,7829.42,-71.14447293,42.28451661
2017,5300,-71.01712025,42.38359597
2022,7800,-71.07057417,42.3441377
2011,30000,-71.07005432,42.34381037
2017,7950,-71.07011208,42.34384657
2018,404000,-71.0576836,42.36403421
2023,3000,-71.05992971,42.3505791
2012,49670,-71.05743893,42.3522622
2018,2206,-71.05213418,42.35924687
2021,800,-71.07920499,42.31938061
2014,6300,-71.07943387,42.31912987
2022,161891,-71.07887766,42.3192423
2019,4531.14,-71.14117427,42.28949959
2023,4000,-71.15270739,42.29185808
2019,1000,-71.06609197,42.35984815
2020,3400,-71.06513474,42.2793836
2014,2500,-71.03710543,42.36636261
2017,3358.82,-71.13980247,42.25194245
2018,1535,-71.0564804,42.29542544
2016,1000,-71.06206804,42.37728063
2019,500,-71.05931489,42.37772738
2019,28000,-71.0594743,42.37774113
2022,15900,-71.06599336,42.35859203
2023,38900,-71.0659067,42.35873265
2020,2500,-71.05799066,42.37579186
2017,12000,-71.07992021,42.3429013
2022,24000,-71.10295021,42.34690924
2023,12000,-71.10264549,42.34699356
2021,2000,-71.05642202,42.36618247
2019,800,-71.0559921,42.36573133
2013,16200,-71.15314207,42.35401305
2015,4500,-71.03987704,42.37987438
2024,500,-71.03971264,42.38012246
2018,18600,-71.0546857,42.36330264
2020,5000,-71.05514961,42.36291041
2011,2000,-71.0549034,42.36312444
2017,700,-71.11899663,42.30623463
2022,8606,-71.05949484,42.28202452
2018,3855,-71.06047545,42.35656646
2014,300,-71.15667768,42.26284463
2019,28700,-71.06616321,42.34956847
2022,7828.8,-71.03577657,42.3340839
2020,9000,-71.05801315,42.30002707
2021,21450,-71.11046791,42.27070102
2022,3200,-71.05614275,42.36454602
2018,1000,-71.05622003,42.36455716
2023,200,-71.0557203,42.36457993
2023,5975,-71.13818395,42.28111134
2023,47000,-71.13786457,42.28089177
2016,4000,-71.08211881,42.35130469
2023,5800,-71.08082944,42.35165325
2013,300000,-71.14078588,42.24049289
2023,0,-71.0778687,42.31660795
2011,2000,-71.07794201,42.31629505
2013,2500,-71.11243167,42.24717494
2014,500,-71.10990381,42.24812369
2019,6600,-71.0745968,42.34205994
2023,1500,-71.07638518,42.33889047
2011,1500,-71.05499773,42.34123343
2023,57400,-71.05494325,42.34116191
2024,45000,-71.07505469,42.30108717
2020,9000,-71.07538381,42.30085242
2022,9400,-71.00418891,42.39099446
2010,2000,-71.07278841,42.34604799
2019,14000,-71.15563406,42.26057058
2022,17318,-71.12502505,42.31218486
2019,192000,-71.12539601,42.36129414
2022,3000,-71.12542358,42.36176279
2016,5800,-71.04865514,42.28242088
2013,0,-71.07461699,42.29291835
2023,3500,-71.12620282,42.312096
2024,14000,-71.04858958,42.33595232
2017,500,-71.03962839,42.33627024
2023,3000,-71.03574407,42.33590986
2024,29461,-71.05329409,42.33363818
2024,23750,-71.04818263,42.33672837
2023,3500,-71.05106721,42.33797557
2023,5500000,-71.06148895,42.34980366
2016,2500,-71.07873408,42.34402875
2023,26893,-71.07758615,42.34527157
2019,2998,-71.07657827,42.3455913
2022,9000,-71.07646217,42.34550921
2014,310200,-71.04007612,42.33657183
2021,290,-71.07355671,42.34069432
2022,1368,-71.14540647,42.34140328
2021,7000,-71.13243378,42.30168583
2018,35431.74,-71.13282022,42.30217527
2022,19613,-71.06682336,42.31081821
2018,100,-71.06697701,42.31087319
2022,5000,-71.05501255,42.2934355
2011,3500,-71.07180982,42.34560093
2017,150,-71.06804575,42.3586983
2021,9000,-71.08245899,42.32780345
2020,3000,-71.0916544,42.329563
2010,5500,-71.09155953,42.32972006
2014,12000,-71.08249767,42.32762295
2022,2000,-71.06860939,42.38232905
2017,2500,-71.06610922,42.37933499
2022,14550,-71.05636285,42.28215796
2018,10500,-71.06515126,42.27474786
2016,2000,-71.03275486,42.37702598
2023,38000,-71.11523907,42.28114324
2021,20000,-71.0751772,42.2732932
2013,4658,-71.16755855,42.27426596
2013,199,-71.16729731,42.27362318
2022,850,-71.07982231,42.27470456
2011,2800,-71.08559343,42.32557061
2013,0,-71.08568882,42.325386
2018,2800,-71.07750059,42.34195563
2019,70000,-71.07719695,42.34164575
2020,35000,-71.07715183,42.34159941
2016,1000,-71.07028679,42.35980805
2023,3500,-71.07042196,42.35958034
2021,1500,-70.99882231,42.3905898
2023,4500,-71.11854004,42.26041511
2023,6400,-71.06609981,42.38038354
2019,171500,-71.06241803,42.37855588
2021,1700,-71.06249636,42.37858512
2023,4725,-71.06251794,42.37410556
2012,6800,-71.06308493,42.37679498
2015,180800,-71.07516084,42.35318611
2022,900,-71.05174587,42.3350941
2019,430,-71.0626034,42.349023
2024,1500,-71.06286286,42.35044731
2024,1500,-71.06241589,42.34961663
2018,1500,-71.03413002,42.33759042
2021,390000,-71.06313784,42.35209559
2023,3639100,-71.08438017,42.31619706
2023,35697,-71.12376032,42.25269839
2022,483,-71.07626308,42.2924542
2023,25750,-71.10822565,42.31052534
2018,500,-71.02209175,42.38081656
2023,300,-71.0222652,42.38065101
2014,3894.58,-71.05845241,42.32642328
2018,2818.9,-71.05808517,42.32635426
2023,1,-71.0444589,42.3542702
2023,500000,-71.09384639,42.27703227
2011,580,-71.06925005,42.34466271
2022,400,-71.0810367,42.3386221
2020,5000,-71.08740628,42.34397965
2022,2500,-71.10269622,42.32091874
2023,60100,-71.14298934,42.29008295
2023,5000,-71.07471025,42.34363295
2017,3000,-71.04992863,42.33879734
2016,9145,-71.0606224,42.33273038
2018,7594.74,-71.07010491,42.38077576
2023,2500,-71.0706603,42.38138556
2012,6800,-71.07052401,42.38155819
2019,275,-71.07042947,42.3816604
2022,1200,-71.07047616,42.38160999
2021,5000,-71.06999738,42.38147548
2022,3500,-71.06020942,42.37788642
2022,2500,-71.06029852,42.37777597
2019,9000,-71.07739009,42.34025457
2022,2500,-71.07704901,42.33996946
2023,800,-71.07843869,42.34590204
2013,0,-71.16567157,42.27132171
2024,1375000,-71.05405823,42.36503141
2023,3000,-71.05377049,42.36479958
2019,7350,-71.04933873,42.33508453
2024,5059.15,-71.04980937,42.33534402
2021,14000,-71.08420954,42.33571591
2023,0,-71.07889186,42.33600977
2021,6500,-71.05172218,42.33549976
2021,2500,-71.07994345,42.33931473
2021,500,-71.07909639,42.33688276
2023,7000,-71.0845791,42.33780416
2011,0,-71.07632049,42.34232452
2023,5000,-71.07604451,42.34361862
2023,14300,-71.0757756,42.33846434
2019,400,-71.07201213,42.34690509
2012,200,-71.03980358,42.33786419
2023,5874,-71.05151149,42.33496839
2022,13500,-71.06467041,42.34382266
2019,1030000,-71.03644356,42.33673104
2018,31500,-71.04464899,42.33598258
2020,3000,-71.04520913,42.33815445
2022,7950,-71.0269111,42.379635
2024,5200,-71.06831001,42.2927942
2012,200,-71.06896655,42.29374117
2023,500,-71.06874303,42.29162013
2023,5000,-71.13194325,42.3491278
2023,108535,-71.14382544,42.35254217
2020,5000,-71.15232152,42.27397842
2024,33856,-71.06146181,42.28995966
2022,2000,-71.04785951,42.33277307
2024,282000,-71.11085495,42.30675243
2021,435,-71.11507486,42.30078993
2019,5494.9,-71.1366769,42.3547567
2014,1500,-71.13625988,42.35469515
2015,360000,-71.09188367,42.32719301
2022,18280,-71.11226529,42.30499792
2022,10238,-71.08113311,42.33856927
2023,788,-71.09633124,42.33189113
2015,884,-71.12618973,42.27525837
2020,500,-71.07583323,42.34284323
2023,45192.5,-71.09155314,42.32984912
2021,2000,-71.09188672,42.32952439
2017,24000,-71.13944429,42.35356716
2022,2500,-71.13893622,42.35356448
2020,2000,-71.06502422,42.28783126
2017,200,-71.12651044,42.2751037
2012,5000,-71.04962553,42.29252879
2012,500,-71.1023998,42.32080237
2023,378445,-71.06092941,42.37492814
2016,8000,-71.06113434,42.35560733
2022,24125,-71.10132221,42.3164178
2014,320000,-71.10151528,42.3162451
2023,8212,-71.06712437,42.34942343
2022,12000,-71.06741158,42.34930247
2023,153000,-71.07372375,42.34560228
2019,22100,-71.07365854,42.34561206
2018,200,-71.06473822,42.2723777
2023,16706,-71.07424405,42.34564958
2022,750,-71.06485919,42.35899635
2020,6000,-71.06458907,42.35887655
2015,664,-71.07151904,42.34567872
2020,12954,-71.07121865,42.31845418
2019,3986.85,-71.08271953,42.32761498
2019,5000,-71.05521637,42.32017535
2015,900,-71.09319812,42.31191851
2022,1754,-71.04801359,42.33226795
2013,0,-71.06154074,42.37789294
2020,40054,-71.07377423,42.34047634
2017,70000,-71.03347494,42.33388627
2022,5000,-71.02875292,42.33512905
2018,10476.54,-71.02747568,42.33507057
2015,500,-71.02861855,42.33513184
2012,2200,-71.0381001,42.33797782
2022,66000,-71.03919619,42.33625964
2024,144000,-71.05021037,42.34989855
2021,320000,-71.05367013,42.33398838
2018,1103555,-71.05351816,42.33456174
2019,700,-71.07296903,42.34580327
2023,27600,-71.07217325,42.34705805
2023,400,-71.0738067,42.34343706
2024,18723,-71.07402803,42.34485509
2021,8000,-71.07323654,42.34506826
2019,2500,-71.07874942,42.34270233
2022,7055,-71.07898593,42.34113887
2020,1500,-71.04699676,42.33808592
2019,600,-71.07055682,42.29239082
2022,28127,-71.05289927,42.28099176
2024,16500000,-71.12174342,42.25640197
2021,13500,-71.06877181,42.31481067
2024,7500,-71.06865599,42.31495582
2016,500,-71.06808936,42.31742128
