Year,j_new_construction,j_renovation,j_occupancy,ownerType,j_zip,valuation,Number_ParID,j_parcel_id,Long,Lat
2010,FALSE,TRUE,1-2FAM,*,2130,18000,1900705000,1900705000,-71.10979814,42.31715777
2011,FALSE,TRUE,Comm,*,2130,1000,1901080000,1901080000,-71.11387233,42.31398321
2021,FALSE,TRUE,1-2FAM,c,2125,500,1301509000,1301509000,-71.05934996,42.3131756
2016,FALSE,FALSE,1-2FAM,*,2125,16000,1301634000,1301634000,-71.06335501,42.31227855
2021,FALSE,FALSE,Multi,t,2121,44000,1203058000,1203058000,-71.093582,42.31289637
2020,FALSE,TRUE,1-2FAM,*,2131,2000,1904017000,1904017000,-71.1229177,42.2806402
2018,FALSE,FALSE,1-2FAM,*,2131,5000,2004833000,2004833000,-71.13794212,42.29168249
2018,FALSE,FALSE,1-3FAM,c,2125,450,1301818000,1301818000,-71.06118968,42.31571125
2018,FALSE,TRUE,1-3FAM,*,2125,1200,1301782000,1301782000,-71.06151567,42.31717071
2013,FALSE,TRUE,1-2FAM,*,2125,7800,1301428000,1301428000,-71.06252392,42.31392378
2013,FALSE,FALSE,1-2FAM,*,2130,900,1901693000,1901693000,-71.11951173,42.31112336
2018,FALSE,FALSE,7More,*,2131,69833,2005234000,2005234000,-71.13022483,42.28780647
2022,FALSE,FALSE,1-3FAM,c,2120,3000,1000806000,1000806000,-71.10526044,42.33207306
2013,FALSE,TRUE,1-2FAM,*,2132,4480,2006203000,2006203000,-71.1487037,42.29147397
2012,FALSE,FALSE,1-2FAM,c,2131,17000,2005245000,2005245000,-71.12868751,42.28906531
2020,FALSE,TRUE,1-2FAM,*,2131,15761.14,2000689000,2000689000,-71.14518688,42.283226
2016,FALSE,FALSE,1-2FAM,*,2121,400,1401270000,1401270000,-71.07487728,42.30360262
2022,FALSE,TRUE,1-2FAM,*,2121,10000,1203094000,1203094000,-71.09235628,42.31077659
2016,FALSE,FALSE,VacLd,*,2131,2710,2001585000,2001585000,-71.14613377,42.28517428
2020,FALSE,FALSE,1-3FAM,c,2124,7000,1702709000,1702709000,-71.07900495,42.28136746
2017,FALSE,FALSE,1-4FAM,c,2130,500,1904751000,1904751000,-71.1126117,42.29785555
2017,FALSE,FALSE,Multi,c,2125,200,1301164000,1301164000,-71.07042665,42.31586807
2017,FALSE,TRUE,1-2FAM,t,2125,30100,1301165000,1301165000,-71.07048068,42.31574949
2022,FALSE,FALSE,Comm,c,2130,186,1901098000,1901098000,-71.11382391,42.31303875
2013,FALSE,TRUE,1-3FAM,*,2125,2935.77,1301617000,1301617000,-71.05977475,42.31080407
2013,FALSE,FALSE,1-2FAM,*,2125,42920,1302063000,1302063000,-71.05944893,42.31577412
2015,FALSE,TRUE,1-3FAM,*,2125,28400,1301639000,1301639000,-71.06391235,42.31267829
2015,FALSE,TRUE,Mixed,*,2124,200,1701659000,1701659000,-71.07153586,42.28742654
2020,FALSE,TRUE,Multi,c,2121,14500,1400735000,1400735000,-71.080923,42.30661277
2015,FALSE,TRUE,1-2FAM,*,2130,13516,1901341000,1901341000,-71.11191979,42.31012069
2017,FALSE,FALSE,1-2FAM,*,2132,600,2007024000,2007024000,-71.16497517,42.29001998
2022,FALSE,TRUE,1-2FAM,*,2124,500,1403427000,1403427000,-71.08651093,42.28259911
2022,FALSE,FALSE,1Unit,*,2130,3500,1901327000,1901327000,-71.11338281,42.30999528
2011,FALSE,FALSE,1-2FAM,*,2121,1500,1400181000,1400181000,-71.0751272,42.31152913
2010,FALSE,FALSE,1-3FAM,*,2121,350,1400817000,1400817000,-71.08313993,42.30571907
2016,FALSE,FALSE,1-2FAM,*,2131,13521,2004916000,2004916000,-71.13814693,42.29227657
2019,FALSE,TRUE,1Unit,t,2130,5500,1901114000,1901114000,-71.11131312,42.31196412
2021,FALSE,TRUE,1-2FAM,t,2125,2000,1301599000,1301599000,-71.0598284,42.3123163
2011,FALSE,FALSE,1-2FAM,*,2130,6500,1901755000,1901755000,-71.11741225,42.3095502
2020,FALSE,FALSE,1-2FAM,*,2132,9000,2007881000,2007881000,-71.16823921,42.29022474
2018,FALSE,FALSE,1-2FAM,t,2130,2964.38,1900628020,1900628020,-71.10679199,42.31672003
2016,FALSE,TRUE,1-2FAM,*,2131,47720,2000736000,2000736000,-71.14337147,42.28199755
2012,FALSE,TRUE,1-2FAM,*,2121,4582.88,1400512000,1400512000,-71.07975393,42.31125596
2016,FALSE,TRUE,1-2FAM,*,2121,9000,1400716000,1400716000,-71.07885887,42.30715956
2010,FALSE,FALSE,1-2FAM,*,2131,9730,2000740000,2000740000,-71.14386955,42.28157279
2020,FALSE,FALSE,1-2FAM,*,2136,7026.35,1807630001,1807630001,-71.116721,42.26347279
2016,FALSE,TRUE,1-2FAM,*,2126,933,1801902000,1801902000,-71.09912684,42.27172616
2022,FALSE,TRUE,Multi,c,2119,500,1201040000,1201040000,-71.08548899,42.31805828
2018,FALSE,TRUE,1-2FAM,*,2125,1500.01,1302128000,1302128000,-71.05885167,42.31404592
2018,FALSE,FALSE,1-2FAM,*,2125,15820,1301859000,1301859000,-71.05965303,42.31688997
2018,FALSE,TRUE,1-3FAM,c,2125,2000,1301561000,1301561000,-71.05940203,42.31206322
2013,FALSE,FALSE,Multi,*,2125,10000,1303334000,1303334000,-71.05417092,42.31925349
2016,FALSE,FALSE,1-2FAM,*,2131,750,1903037000,1903037000,-71.12475835,42.2911881
2022,FALSE,TRUE,1-2FAM,*,2124,6400,1600804000,1600804000,-71.06534272,42.29743863
2012,FALSE,FALSE,1-2FAM,*,2121,9500,1400840000,1400840000,-71.08230233,42.30636995
2019,FALSE,FALSE,1-2FAM,*,2121,2651,1401129000,1401129000,-71.07543094,42.3042891
2020,FALSE,TRUE,1-2FAM,t,2130,850,1901301000,1901301000,-71.11256099,42.3090981
2022,FALSE,FALSE,1-3FAM,*,2126,3000,1803166000,1803166000,-71.09518953,42.27782053
2015,FALSE,TRUE,1-2FAM,*,2121,4384.09,1400196000,1400196000,-71.0788303,42.31368669
2018,FALSE,FALSE,Multi,c,2121,3000,1400367022,1400367022,-71.07726506,42.30859959
2020,FALSE,FALSE,1-3FAM,c,2134,2500,2101824000,2101824000,-71.1389475,42.3477186
2016,FALSE,FALSE,1-2FAM,*,2132,8176,2001905000,2001905000,-71.14575895,42.2792568
2019,FALSE,FALSE,1-2FAM,t,2131,4700,2000723000,2000723000,-71.14411252,42.28227043
2018,FALSE,TRUE,1-2FAM,*,2130,4500,1901320001,1901320001,-71.11283753,42.31067452
2012,FALSE,FALSE,Other,*,2131,40000,1903054000,1903054000,-71.1262919,42.28922296
2020,FALSE,FALSE,1-2FAM,c,2121,9926.96,1400743000,1400743000,-71.0813136,42.30757188
2019,FALSE,TRUE,VacLd,*,2121,3000,1400388001,1400388001,-71.07542466,42.30955729
2022,FALSE,FALSE,1-2FAM,*,2125,5500,1302028000,1302028000,-71.05814222,42.31679151
2012,FALSE,FALSE,1-2FAM,*,2125,9000,1301996000,1301996000,-71.05847703,42.31764896
2021,FALSE,TRUE,Comm,*,2130,1000,1900786000,1900786000,-71.1115798,42.31927348
2022,FALSE,FALSE,Comm,c,2125,5510,1303233000,1303233000,-71.05648018,42.3189771
2018,FALSE,TRUE,1-2FAM,*,2125,3885,1303227000,1303227000,-71.05614606,42.3191812
2015,FALSE,TRUE,1-2FAM,*,2131,12385,2000749000,2000749000,-71.14296785,42.28184201
2019,FALSE,TRUE,1-2FAM,*,2124,15500,1702244000,1702244000,-71.06625213,42.29920659
2012,FALSE,TRUE,1-7FAM,*,2124,10000,1403422000,1403422000,-71.0867049,42.28313039
2011,FALSE,FALSE,Comm,*,2121,2000,1400464000,1400464000,-71.08126508,42.31088392
2020,FALSE,TRUE,1-2FAM,*,2121,1000,1400252000,1400252000,-71.07898966,42.31287366
2019,FALSE,FALSE,Comm,c,2121,1335,1400147001,1400147001,-71.07389908,42.30941781
2010,FALSE,FALSE,1-2FAM,c,2131,7500,1902981000,1902981000,-71.12495016,42.28983312
2019,FALSE,TRUE,1-2FAM,*,2130,20000,1901385000,1901385000,-71.11218732,42.31104216
2020,FALSE,TRUE,Comm,c,2136,450,1809280000,1809280000,-71.12509642,42.25304934
2020,FALSE,FALSE,1-2FAM,*,2124,15000,1403471000,1403471000,-71.08883415,42.28328577
2021,FALSE,TRUE,Multi,c,2124,82800,1403417000,1403417000,-71.08926495,42.28398912
2020,FALSE,FALSE,Multi,c,2121,500,1202006000,1202006000,-71.08442451,42.3154766
2014,FALSE,FALSE,1-2FAM,*,2121,400,1400392000,1400392000,-71.07464339,42.30924983
2016,FALSE,TRUE,1-3FAM,*,2121,13949,1400908000,1400908000,-71.08392371,42.30447217
2022,FALSE,FALSE,1-3FAM,*,2125,16000,1302762000,1302762000,-71.05423682,42.31454126
2018,FALSE,TRUE,1-2FAM,*,2121,332000,1203401000,1203401000,-71.08749725,42.31714839
2022,FALSE,TRUE,1-4FAM,*,2132,300,2007514000,2007514000,-71.16593416,42.29396133
2018,FALSE,TRUE,1-2FAM,t,2131,11900,1903046000,1903046000,-71.12562781,42.29029259
2022,FALSE,TRUE,1-2FAM,*,2131,1500,2005300000,2005300000,-71.12926831,42.29226175
2016,FALSE,TRUE,1-2FAM,*,2131,6752,1903023000,1903023000,-71.12367682,42.29265633
2017,FALSE,TRUE,1-2FAM,*,2130,350,1103171000,1103171000,-71.11189373,42.30558043
2020,FALSE,TRUE,1-2FAM,*,2130,3500,1103120000,1103120000,-71.11399564,42.30614442
2020,FALSE,FALSE,1-2FAM,*,2119,16300,1203453000,1203453000,-71.08906002,42.31841757
2021,FALSE,TRUE,1-3FAM,c,2121,2000,1401075000,1401075000,-71.078951,42.30521664
2022,FALSE,FALSE,1-2FAM,*,2124,33800,1500858000,1500858000,-71.07045193,42.30122357
2014,FALSE,FALSE,3unit,*,2122,13500,1500688000,1500688000,-71.06498176,42.30144348
2019,FALSE,FALSE,1-2FAM,*,2124,400,1703102000,1703102000,-71.07183728,42.28014494
2012,FALSE,FALSE,1-2FAM,*,2124,2502.44,1703177000,1703177000,-71.07406818,42.27895955
2022,FALSE,TRUE,1-2FAM,*,2120,60000,1000953000,1000953000,-71.10700009,42.33166932
2013,FALSE,FALSE,1-2FAM,*,2125,500,1302747000,1302747000,-71.05483321,42.31357284
2018,FALSE,TRUE,1-2FAM,*,2134,18000,2101807000,2101807000,-71.13869894,42.34709249
2015,FALSE,TRUE,1-2FAM,*,2126,27000,1803037000,1803037000,-71.09574017,42.27567408
2012,FALSE,FALSE,1-2FAM,*,2126,20850,1802880000,1802880000,-71.10112966,42.27624466
2018,FALSE,TRUE,1-3FAM,c,2120,698725,1000659000,1000659000,-71.10267202,42.33326139
2019,FALSE,TRUE,1-3FAM,*,2124,500,1500821000,1500821000,-71.06946623,42.30078748
2010,FALSE,FALSE,1-3FAM,*,2122,4644,1500656000,1500656000,-71.06445178,42.30133068
2012,FALSE,FALSE,1-2FAM,*,2130,3000,1900849000,1900849000,-71.1120724,42.31724568
2019,FALSE,TRUE,1-3FAM,t,2121,239000,1401262000,1401262000,-71.07578209,42.30392107
2022,FALSE,FALSE,1-7FAM,c,2121,850,1203316000,1203316000,-71.08903444,42.31606651
2015,FALSE,FALSE,1-2FAM,*,2121,19000,1400188010,1400188010,-71.07446982,42.31090204
2017,FALSE,FALSE,Multi,c,2121,20000,1400845000,1400845000,-71.08167165,42.30508202
2020,FALSE,TRUE,1Unit,t,2130,17900,1901361000,1901361000,-71.11113767,42.31105243
2017,FALSE,TRUE,1-2FAM,*,2124,6000,1702812000,1702812000,-71.07588198,42.28284133
2018,FALSE,TRUE,1Unit,t,2130,16649,1103141000,1103141000,-71.11197097,42.30679728
2016,FALSE,FALSE,1-2FAM,t,2136,300,1809397005,1809397005,-71.12836357,42.24891841
2017,FALSE,TRUE,1-2FAM,*,2124,21900,1704085000,1704085000,-71.06729193,42.27762963
2011,FALSE,TRUE,Comm,t,2124,1600,1704071000,1704071000,-71.06958864,42.27347775
2014,FALSE,FALSE,1-2FAM,*,2136,400,1807030000,1807030000,-71.11270644,42.26141952
2015,FALSE,FALSE,1-2FAM,*,2132,6000,2005874000,2005874000,-71.1492924,42.28968495
2015,FALSE,TRUE,1-2FAM,*,2124,324,1702241000,1702241000,-71.06573467,42.29935777
2015,FALSE,TRUE,1-2FAM,t,2119,500,1201441030,1201441030,-71.08651916,42.32658979
2011,FALSE,FALSE,1-2FAM,*,2119,2916.48,1201588000,1201588000,-71.08517014,42.32047815
2021,FALSE,TRUE,1-2FAM,*,2124,14175,1703015000,1703015000,-71.07179931,42.28045075
2020,FALSE,TRUE,1-3FAM,t,2124,2880,1703104000,1703104000,-71.07109957,42.28022904
2010,FALSE,FALSE,1-2FAM,t,2134,5000,2101022000,2101022000,-71.1361466,42.34915327
2021,FALSE,TRUE,1-2FAM,*,2121,13350,1400741000,1400741000,-71.08162042,42.30734645
2021,FALSE,TRUE,Comm,t,2124,8000,1702207000,1702207000,-71.0828545,42.2806981
2014,FALSE,FALSE,1-2FAM,*,2131,5953,2005407000,2005407000,-71.13136592,42.29003108
2018,FALSE,FALSE,1-2FAM,*,2124,250,1701662000,1701662000,-71.07152657,42.28716216
2019,FALSE,TRUE,1-3FAM,c,2119,32000,1200129000,1200129000,-71.08080582,42.32527358
2020,FALSE,TRUE,1-2FAM,*,2121,10000,1202162000,1202162000,-71.08750519,42.31326063
2015,FALSE,TRUE,1-2FAM,c,2125,2500,1502172000,1502172000,-71.07002292,42.30640861
2018,FALSE,FALSE,1-2FAM,*,2126,500,1802935000,1802935000,-71.09874504,42.27785749
2022,FALSE,FALSE,VacLd,b,2121,10206,1401261000,1401261000,-71.07597137,42.30399374
2022,FALSE,TRUE,1-3FAM,c,2125,65000,1302044000,1302044000,-71.05755087,42.31616631
2019,FALSE,TRUE,1Unit,t,2125,15550,1302040000,1302040000,-71.05828552,42.31629507
2022,FALSE,FALSE,1-3FAM,*,2121,51000,1400626000,1400626000,-71.07638162,42.3075196
2013,FALSE,TRUE,7More,*,2130,6500,1901354000,1901354000,-71.11132297,42.3106127
2019,FALSE,FALSE,1-2FAM,*,2124,150,1703294000,1703294000,-71.07201944,42.27667418
2016,FALSE,FALSE,1-2FAM,*,2132,1000,2007243000,2007243000,-71.15671043,42.29453897
2018,FALSE,FALSE,1-2FAM,t,2130,6200,1902260006,1902260006,-71.12735357,42.31322182
2022,FALSE,FALSE,1-2FAM,*,2132,165,2010664000,2010664000,-71.1710921,42.26878649
2012,FALSE,FALSE,1-2FAM,*,2124,7320,1403369000,1403369000,-71.08695705,42.2849502
2019,FALSE,FALSE,1-2FAM,t,2124,1000,1403365000,1403365000,-71.08671459,42.28523622
2018,FALSE,FALSE,1-3FAM,*,2121,1738.42,1300943000,1300943000,-71.07332746,42.31241818
2019,FALSE,TRUE,Multi,c,2119,1978,1201744000,1201744000,-71.08946889,42.3198951
2022,FALSE,FALSE,1-2FAM,c,2124,3516,1703094000,1703094000,-71.07224317,42.27977721
2010,FALSE,FALSE,1-3FAM,*,2131,2247,1902917000,1902917000,-71.12132715,42.29315812
2019,FALSE,FALSE,1-2FAM,*,2125,11675,1300963020,1300963020,-71.07307273,42.31386865
2015,FALSE,FALSE,1-2FAM,*,2124,14800,1704681000,1704681000,-71.06899122,42.28551292
2018,FALSE,TRUE,1-2FAM,t,2119,1400,1200114000,1200114000,-71.08018761,42.32564942
2019,FALSE,FALSE,1-2FAM,*,2119,839.9,1201787001,1201787001,-71.08663744,42.31855199
2020,FALSE,TRUE,1-2FAM,*,2131,2000,2004320000,2004320000,-71.14116363,42.29169814
2012,FALSE,FALSE,1-2FAM,*,2132,3000,2006199000,2006199000,-71.14965844,42.29129844
2018,TRUE,FALSE,1-2FAM,*,2124,300000,1403452000,1403452000,-71.08691002,42.28292233
2010,FALSE,FALSE,1-3FAM,t,2121,200,1400277000,1400277000,-71.07942404,42.31267963
2011,FALSE,FALSE,1-2FAM,*,2131,1200,1806372000,1806372000,-71.11566274,42.2862664
2017,FALSE,TRUE,1-3FAM,*,2121,3000,1400228000,1400228000,-71.07668301,42.31216502
2016,FALSE,TRUE,1-3FAM,*,2121,2000,1203048000,1203048000,-71.09333753,42.31312464
2017,FALSE,FALSE,1-3FAM,*,2122,3000,1500590000,1500590000,-71.06308679,42.3000976
2014,FALSE,TRUE,1-4FAM,c,2135,15000,2101805000,2101805000,-71.1401824,42.34697541
2014,FALSE,FALSE,Multi,*,2131,500,1804753000,1804753000,-71.12409623,42.27870204
2022,FALSE,TRUE,1-2FAM,*,2131,177842,1804710000,1804710000,-71.12610929,42.27939329
2012,FALSE,FALSE,7More,*,2134,1000,2101592000,2101592000,-71.12507752,42.35116467
2018,FALSE,FALSE,1-3FAM,*,2121,15945,1400613000,1400613000,-71.07978788,42.30939932
2012,FALSE,FALSE,1-3FAM,*,2121,4000,1400591000,1400591000,-71.07853607,42.30892213
2018,FALSE,TRUE,1-2FAM,*,2121,4000,1400197000,1400197000,-71.07868514,42.31360426
2012,FALSE,TRUE,1-2FAM,*,2121,6352,1400144000,1400144000,-71.07279644,42.31105995
2010,FALSE,FALSE,1-2FAM,*,2121,500,1400848000,1400848000,-71.08215189,42.30518786
2018,FALSE,FALSE,1-2FAM,*,2130,6960,1902349009,1902349009,-71.12625957,42.30876876
2021,FALSE,FALSE,1-2FAM,t,2130,1450,1902347026,1902347026,-71.12580407,42.30873263
2019,FALSE,TRUE,1-2FAM,*,2120,2000,1001294010,1001294010,-71.10040346,42.32685391
2017,FALSE,FALSE,1-3FAM,*,2130,2100,1001709000,1001709000,-71.10843816,42.32465045
2018,FALSE,TRUE,Multi,c,2135,143008,2101625000,2101625000,-71.13817503,42.34393797
2015,FALSE,FALSE,1-2FAM,*,2126,41673,1801999000,1801999000,-71.10184662,42.26909212
2022,FALSE,TRUE,1-2FAM,*,2130,5000,1902559000,1902559000,-71.13096476,42.30384434
2022,FALSE,FALSE,Comm,c,2135,1000,2200684000,2200684000,-71.14652712,42.35971565
2016,FALSE,TRUE,1-2FAM,*,2132,2000,2001884000,2001884000,-71.14354889,42.27864517
2019,FALSE,TRUE,1-2FAM,*,2131,1000,1904290000,1904290000,-71.11639153,42.28764076
2017,FALSE,TRUE,1-3FAM,*,2124,5500,1500801000,1500801000,-71.07190949,42.30013354
2022,FALSE,TRUE,1-3FAM,*,2124,16500,1500909000,1500909000,-71.0702649,42.30198611
2021,FALSE,FALSE,1-2FAM,*,2124,36357.82,1702150000,1702150000,-71.08330471,42.2830212
2022,FALSE,FALSE,1-2FAM,*,2131,2000,2004183000,2004183000,-71.14806586,42.29141239
2021,FALSE,FALSE,1-2FAM,*,2132,3359.67,2005997000,2005997000,-71.15195469,42.28823566
2020,FALSE,TRUE,1-2FAM,*,2136,9100,1807062000,1807062000,-71.11025623,42.26317329
2021,FALSE,TRUE,Comm,t,2121,25000,1400890000,1400890000,-71.08471149,42.30373366
2014,FALSE,TRUE,1-2FAM,*,2122,4900,1603890000,1603890000,-71.05073611,42.28835816
2014,FALSE,FALSE,Comm,c,2125,3755,1301344000,1301344000,-71.06611284,42.31655427
2022,FALSE,FALSE,1-4FAM,o,2130,7125,1103134000,1103134000,-71.11294924,42.30661561
2013,FALSE,FALSE,Comm,*,2122,600,1500588000,1500588000,-71.0631994,42.29986792
2019,FALSE,FALSE,1-3FAM,*,2124,10000,1500817000,1500817000,-71.06979753,42.30109314
2011,FALSE,FALSE,1-2FAM,*,2124,100,1704077000,1704077000,-71.06877469,42.2760749
2011,FALSE,FALSE,1-2FAM,*,,100,1400872000,1400872000,-71.08241565,42.30482776
2020,FALSE,FALSE,1-2FAM,*,2121,1889,1400912000,1400912000,-71.084137,42.30399917
2020,TRUE,TRUE,Comm,*,2136,556,1809291000,1809291000,-71.12694374,42.25043325
2015,FALSE,TRUE,1-2FAM,*,2125,12000,1302836000,1302836000,-71.05651541,42.31402439
2013,FALSE,TRUE,1-2FAM,*,2131,15000,1903021000,1903021000,-71.12346916,42.29285137
2018,FALSE,TRUE,Comm,c,2124,1000,1704061000,1704061000,-71.06806599,42.27299631
2021,FALSE,TRUE,1-2FAM,*,2131,4500,2004401000,2004401000,-71.14400529,42.2920215
2017,FALSE,FALSE,1-2FAM,*,2131,7000,2004448000,2004448000,-71.14126451,42.29291556
2016,FALSE,TRUE,1-2FAM,*,2132,1000,2007038000,2007038000,-71.16515659,42.29290344
2011,FALSE,FALSE,1Unit,*,2131,1075,1903908000,1903908000,-71.12084377,42.28739557
2014,FALSE,FALSE,1-2FAM,*,2121,3847.69,1400883000,1400883000,-71.08354943,42.30409925
2022,FALSE,FALSE,Comm,c,2125,9000,1502600000,1502600000,-71.05851946,42.30887474
2022,FALSE,FALSE,1-2FAM,*,2120,34950,1000997000,1000997000,-71.10729258,42.33105509
2021,FALSE,TRUE,1-2FAM,*,2130,7338,1102562000,1102562000,-71.10676867,42.30805478
2022,FALSE,FALSE,1-3FAM,*,2125,200,1301636000,1301636000,-71.06355841,42.31243446
2014,FALSE,FALSE,1-2FAM,*,2121,3006,1202097000,1202097000,-71.08434845,42.31401589
2018,FALSE,FALSE,1-2FAM,*,2131,19000,1903518000,1903518000,-71.11818346,42.29483697
2022,FALSE,FALSE,Comm,c,2131,1700,1903278000,1903278000,-71.12016215,42.29045293
2016,FALSE,FALSE,1-3FAM,*,2124,14000,1403520000,1403520000,-71.08764962,42.28558906
2012,FALSE,FALSE,1-2FAM,*,2131,2000,2000824000,2000824000,-71.14016184,42.27963068
2014,FALSE,FALSE,1-2FAM,*,2135,400,2204190010,2204190010,-71.15721888,42.35045232
2018,FALSE,FALSE,1-2FAM,*,2135,4500,2204244000,2204244000,-71.15624034,42.35208038
2015,FALSE,FALSE,1-4FAM,*,2135,2500,2102387000,2102387000,-71.14906975,42.33700769
2020,FALSE,FALSE,1-2FAM,*,2136,1500,1807213000,1807213000,-71.11118588,42.26548224
2021,FALSE,FALSE,1-3FAM,*,2126,1800,1800915000,1800915000,-71.09259163,42.27683379
2022,FALSE,FALSE,1-2FAM,*,2130,14952,1902836003,1902836003,-71.11627047,42.30028279
2022,FALSE,TRUE,1-2FAM,*,2124,500,1701247000,1701247000,-71.06883881,42.29774956
2011,FALSE,TRUE,1-2FAM,*,2124,1000,1600865000,1600865000,-71.06410846,42.29644609
2020,FALSE,TRUE,1Unit,t,2125,12500,1301553000,1301553000,-71.0630792,42.31317406
2019,FALSE,FALSE,1-2FAM,*,2132,1500,2006807000,2006807000,-71.16581428,42.2921791
2020,FALSE,FALSE,1-2FAM,*,2121,3800,1203083000,1203083000,-71.09178053,42.3112983
2019,FALSE,TRUE,1-3FAM,*,2120,120000,1001244000,1001244000,-71.10888623,42.33151384
2011,FALSE,TRUE,1-2FAM,*,2121,11200,1400351000,1400351000,-71.07558816,42.31019995
2016,FALSE,TRUE,Comm,c,2125,67000,1301740000,1301740000,-71.06591387,42.31548786
2011,FALSE,FALSE,1-3FAM,*,2125,1000,1302176000,1302176000,-71.05780855,42.31306481
2020,FALSE,FALSE,Comm,*,2124,2000,1703281000,1703281000,-71.0702543,42.27605272
2022,FALSE,FALSE,1-2FAM,*,2125,1500,1301865000,1301865000,-71.06063543,42.31712282
2018,FALSE,FALSE,1-2FAM,*,2132,8620,2006747000,2006747000,-71.1660008,42.28871699
2016,FALSE,FALSE,1-2FAM,c,2132,454,2007304000,2007304000,-71.15760905,42.29369185
2017,FALSE,TRUE,1-2FAM,*,2124,16422,1702964000,1702964000,-71.07414,42.28120081
2014,FALSE,FALSE,Comm,*,2130,1500,1901247000,1901247000,-71.11028395,42.30984697
2015,FALSE,TRUE,1-2FAM,*,2130,90000,1901346000,1901346000,-71.11144968,42.30929486
2020,TRUE,FALSE,Multi,c,2121,500000,1400195000,1400195000,-71.07903432,42.3137942
2017,FALSE,TRUE,1-2FAM,*,2132,12000,2007015002,2007015002,-71.16440208,42.29511699
2011,FALSE,FALSE,1-2FAM,*,2122,6889,1601983000,1601983000,-71.05528519,42.29089085
2015,FALSE,TRUE,1-2FAM,*,2124,4000,1603126000,1603126000,-71.05826885,42.2881955
2016,FALSE,FALSE,1-3FAM,*,2124,5600,1701776000,1701776000,-71.07587456,42.28423492
2015,FALSE,FALSE,1-2FAM,*,2124,4339,1702804000,1702804000,-71.0748127,42.28347145
2018,FALSE,FALSE,1-3FAM,*,2130,500,1901384000,1901384000,-71.11227086,42.31135025
2022,FALSE,FALSE,1-2FAM,*,2132,2000,2005970000,2005970000,-71.15318708,42.28928617
2022,FALSE,TRUE,1-3FAM,t,2130,500,1103583000,1103583000,-71.11170659,42.29766484
2014,FALSE,TRUE,1-2FAM,*,2120,1000,1001078000,1001078000,-71.10116339,42.32869071
2022,FALSE,FALSE,1-2FAM,*,2126,14000,1703867000,1703867000,-71.07630484,42.2734858
2019,FALSE,TRUE,1-2FAM,*,2130,500,1901874000,1901874000,-71.11573895,42.31156489
2015,FALSE,TRUE,1-2FAM,*,2131,2000,2004434000,2004434000,-71.14441806,42.29276004
2019,FALSE,TRUE,1-2FAM,*,2132,19000,2007531000,2007531000,-71.16580904,42.29440136
2017,FALSE,FALSE,1-2FAM,*,2132,3000,2007014010,2007014010,-71.16181781,42.29427924
2022,FALSE,FALSE,1-2FAM,*,2121,61500,1400510000,1400510000,-71.08006468,42.31139114
2019,FALSE,TRUE,Multi,c,2121,487.81,1400732000,1400732000,-71.08028919,42.3069983
2010,FALSE,FALSE,1-3FAM,t,2125,200,1301766000,1301766000,-71.06209997,42.31641939
2016,FALSE,FALSE,1-2FAM,*,2132,1800,2006285000,2006285000,-71.15495548,42.28935491
2020,FALSE,TRUE,1-2FAM,*,2132,3401,2005994000,2005994000,-71.15222955,42.28859111
2022,FALSE,TRUE,Comm,c,2121,17890,1400708000,1400708000,-71.07840357,42.30642537
2019,FALSE,TRUE,1-2FAM,c,2125,60000,1301431000,1301431000,-71.06232423,42.31421767
2015,FALSE,FALSE,1-2FAM,*,2132,2787.3,2007599000,2007599000,-71.16704074,42.29252688
2014,FALSE,FALSE,1-2FAM,*,2130,10000,1002739000,1002739000,-71.10594302,42.32215037
2017,FALSE,FALSE,1-2FAM,*,2120,13338,1000957000,1000957000,-71.10765583,42.3318434
2019,FALSE,FALSE,1-3FAM,*,2121,200,1400343001,1400343001,-71.07491533,42.31038943
2014,FALSE,FALSE,1-2FAM,*,2121,6389,1400345040,1400345040,-71.07556263,42.31000603
2014,FALSE,FALSE,1-2FAM,*,2131,5000,2005042000,2005042000,-71.13598706,42.29312567
2019,FALSE,TRUE,1-2FAM,*,2130,1500,1900761000,1900761000,-71.11142741,42.31834551
2016,FALSE,TRUE,1-2FAM,*,2132,13000,2006205000,2006205000,-71.14892509,42.29122772
2021,FALSE,TRUE,1-2FAM,*,2132,1000,2005828000,2005828000,-71.15018527,42.28894018
2013,FALSE,TRUE,1-2FAM,*,2124,5600,1403620000,1403620000,-71.08477913,42.28427371
2011,FALSE,FALSE,1-2FAM,*,2135,1500,2202948000,2202948000,-71.16168695,42.35647821
2020,FALSE,FALSE,1-2FAM,*,2131,30000,1806542000,1806542000,-71.1181839,42.28584168
2014,FALSE,FALSE,1-2FAM,*,2126,158,1803342000,1803342000,-71.10027071,42.27823104
2022,FALSE,TRUE,1-2FAM,*,2126,9403.84,1803216001,1803216001,-71.09799592,42.27811763
2016,FALSE,FALSE,1-2FAM,*,2132,6300,2005817000,2005817000,-71.15116707,42.28940736
2017,TRUE,FALSE,1-2FAM,*,2124,175000,1600779000,1600779000,-71.06432243,42.29887608
2015,FALSE,FALSE,1-2FAM,t,2130,7600,1901594000,1901594000,-71.12195588,42.3119843
