parcel_id,latitude,longitude,yearbuilt,usage,proptype,style,FULL_ADDRESS,STREET_NUMBER,FULL_STREET_NAME,MAILING_NEIGHBORHOOD,STREET_BODY,ZIP_CODE,Year,SalePrice
501844000,42.358936,-71.069061,1900,CONDOMINIUM,RCD,ROW-MIDDLE,93 Pinckney St,93,Pinckney St,Boston,Pinckney,2114,2011,620000
501864000,42.359347,-71.066996,1830,1-FAM RES,R1F,ROW-MIDDLE,86 Myrtle St,86,Myrtle St,Boston,Myrtle,2114,2004,1837500
501865000,42.359244,-71.067387,1860,CONDOMINIUM,RCD,ROW-MIDDLE,84 Myrtle St,84,Myrtle St,Boston,Myrtle,2114,2006,475000
501877000,42.359265,-71.066303,1899,CONDOMINIUM,RCD,MID-RISE,54 Myrtle St,54,Myrtle St,Boston,Myrtle,2114,2001,261500
501877000,42.359265,-71.066303,1899,CONDOMINIUM,RCD,MID-RISE,54 Myrtle St,54,Myrtle St,Boston,Myrtle,2114,2002,262000
501877000,42.359265,-71.066303,1899,CONDOMINIUM,RCD,MID-RISE,54 Myrtle St,54,Myrtle St,Boston,Myrtle,2114,2010,280000
501877000,42.359265,-71.066303,1899,CONDOMINIUM,RCD,MID-RISE,54 Myrtle St,54,Myrtle St,Boston,Myrtle,2114,2015,720000
501877000,42.359265,-71.066303,1899,CONDOMINIUM,RCD,MID-RISE,54 Myrtle St,54,Myrtle St,Boston,Myrtle,2114,2021,1027500
501879000,42.359272,-71.065933,1900,CONDOMINIUM,RCD,ROW-END,36 Myrtle St,36,Myrtle St,Boston,Myrtle,2114,2008,479000
501884010,42.314332,-71.116273,1920,1-FAM RES,R1F,COLONIAL,22 Myrtle St,22,Myrtle St,Boston,Myrtle,2114,2003,260000
501887000,42.359151,-71.065178,1855,CONDOMINIUM,RCD,ROW-MIDDLE,20 Joy St,20,Joy St,Boston,Joy,2114,2004,350000
501887000,42.359151,-71.065178,1855,CONDOMINIUM,RCD,ROW-MIDDLE,20 Joy St,20,Joy St,Boston,Joy,2114,2015,560000
501887000,42.359151,-71.065178,1855,CONDOMINIUM,RCD,ROW-MIDDLE,20 Joy St,20,Joy St,Boston,Joy,2114,2020,640000
501890000,42.359071,-71.06506,1850,CONDOMINIUM,RCD,ROW-MIDDLE,14 Joy St,14,Joy St,Boston,Joy,2114,2007,667500
501900000,42.358961,-71.065916,1865,CONDOMINIUM,RCD,ROW-END,23 Pinckney St,23,Pinckney St,Boston,Pinckney,2114,2001,599000
501904000,42.358964,-71.066224,1880,CONDOMINIUM,RCD,ROW-MIDDLE,31 Pinckney St,31,Pinckney St,Boston,Pinckney,2114,2011,646600
501905000,42.358965,-71.066302,1890,1-FAM RES,R1F,ROW-MIDDLE,33 Pinckney St,33,Pinckney St,Boston,Pinckney,2114,2008,1650000
501905000,42.358965,-71.066302,1890,1-FAM RES,R1F,ROW-MIDDLE,33 Pinckney St,33,Pinckney St,Boston,Pinckney,2114,2010,1600000
501905000,42.358965,-71.066302,1890,1-FAM RES,R1F,ROW-MIDDLE,33 Pinckney St,33,Pinckney St,Boston,Pinckney,2114,2011,2700000
501909000,42.358962,-71.066613,1880,CONDOMINIUM,RCD,ROW-MIDDLE,41 Pinckney St,41,Pinckney St,Boston,Pinckney,2114,2006,949000
501912000,42.358874,-71.066417,1890,1-FAM RES,R1F,ROW-END,47 Pinckney St,47,Pinckney St,Boston,Pinckney,2114,2010,2660000
501922000,42.359445,-71.066307,1910,CONDOMINIUM,RCD,ROW-END,57 Myrtle St,57,Myrtle St,Boston,Myrtle,2114,2004,277000
501926000,42.35944,-71.066899,1875,CONDOMINIUM,RCD,ROW-END,69 Myrtle St,69,Myrtle St,Boston,Myrtle,2114,2002,585000
501929000,42.359341,-71.067256,1825,1-FAM RES,R1F,ROW-MIDDLE,77 Myrtle St,77,Myrtle St,Boston,Myrtle,2114,2007,2220000
501931000,42.359429,-71.067343,1900,1-FAM RES,R1F,ROW-MIDDLE,81 Myrtle St,81,Myrtle St,Boston,Myrtle,2114,2014,2800000
501938000,42.359482,-71.06834,1890,2-FAM RES,R2F,ROW-MIDDLE,52 Revere St,52,Revere St,Boston,Revere,2114,2013,2230000
501939000,42.359484,-71.068245,1890,CONDOMINIUM,RCD,ROW-MIDDLE,50 Revere St,50,Revere St,Boston,Revere,2114,2004,306000
501947000,42.359429,-71.068358,1840,3-FAM RES,R3F,ROW-MIDDLE,105 Myrtle St,105,Myrtle St,Boston,Myrtle,2114,2011,2100000
501948000,42.359429,-71.06847,1890,3-FAM RES,R3F,ROW-MIDDLE,107 Myrtle St,107,Myrtle St,Boston,Myrtle,2114,2014,2100000
501953000,42.359453,-71.069396,1899,CONDOMINIUM,RCD,ROW-MIDDLE,80 Revere St,80,Revere St,Boston,Revere,2114,2003,280000
501958000,42.359464,-71.069049,1880,CONDOMINIUM,RCD,ROW-MIDDLE,70 Revere St,70,Revere St,Boston,Revere,2114,2003,75000
501958000,42.359464,-71.069049,1880,CONDOMINIUM,RCD,ROW-MIDDLE,70 Revere St,70,Revere St,Boston,Revere,2114,2005,435000
502017000,42.359644,-71.069059,1899,CONDOMINIUM,RCD,ROW-END,73 Revere St,73,Revere St,Boston,Revere,2114,2004,265500
502017000,42.359644,-71.069059,1899,CONDOMINIUM,RCD,ROW-END,73 Revere St,73,Revere St,Boston,Revere,2114,2008,217000
502017000,42.359644,-71.069059,1899,CONDOMINIUM,RCD,ROW-END,73 Revere St,73,Revere St,Boston,Revere,2114,2014,375000
502061000,42.360229,-71.069442,1925,CONDOMINIUM,RCD,LOW-RISE,76 Phillips St,76,Phillips St,Boston,Phillips,2114,2003,247500
502061000,42.360229,-71.069442,1925,CONDOMINIUM,RCD,LOW-RISE,76 Phillips St,76,Phillips St,Boston,Phillips,2114,2004,301500
502084000,42.359664,-71.06825,1899,CONDOMINIUM,RCD,ROW-MIDDLE,49 Revere St,49,Revere St,Boston,Revere,2114,2014,310000
502085000,42.359663,-71.068314,1850,CONDOMINIUM,RCD,ROW-END,51 Revere St,51,Revere St,Boston,Revere,2114,2018,825000
502112000,42.359699,-71.066972,1899,CONDOMINIUM,RCD,ROW-MIDDLE,19 Revere St,19,Revere St,Boston,Revere,2114,2012,460000
502112000,42.359699,-71.066972,1899,CONDOMINIUM,RCD,ROW-MIDDLE,19 Revere St,19,Revere St,Boston,Revere,2114,2017,644500
502113000,42.359693,-71.067094,1900,CONDOMINIUM,RCD,ROW-MIDDLE,21 Revere St,21,Revere St,Boston,Revere,2114,2002,352000
502113000,42.359693,-71.067094,1900,CONDOMINIUM,RCD,ROW-MIDDLE,21 Revere St,21,Revere St,Boston,Revere,2114,2003,336500
502116000,42.359568,-71.067578,1890,1-FAM RES,R1F,ROW-MIDDLE,2 Rollins Pl,2,Rollins Pl,Boston,Rollins,2114,2008,1169000
502118000,42.359575,-71.067581,1899,1-FAM RES,R1F,ROW-END,4 Rollins Pl,4,Rollins Pl,Boston,Rollins,2114,2002,960000
502124000,42.359673,-71.067729,1850,CONDOMINIUM,RCD,MID-RISE,37 Revere St,37,Revere St,Boston,Revere,2114,2004,470000
502124000,42.359673,-71.067729,1850,CONDOMINIUM,RCD,MID-RISE,37 Revere St,37,Revere St,Boston,Revere,2114,2021,799000
502132000,42.360257,-71.067722,1900,4-8 UNIT APT,APT,CONDO/APT,28-30 Phillips St,28-30,Phillips St,Boston,Phillips,2114,2004,600000
502147000,42.359707,-71.066631,1920,CONDOMINIUM,RCD,ROW-END,9 Revere St,9,Revere St,Boston,Revere,2114,2000,310000
502147000,42.359707,-71.066631,1920,CONDOMINIUM,RCD,ROW-END,9 Revere St,9,Revere St,Boston,Revere,2114,2001,232000
502147000,42.359707,-71.066631,1920,CONDOMINIUM,RCD,ROW-END,9 Revere St,9,Revere St,Boston,Revere,2114,2003,289000
502148000,42.359604,-71.067057,1850,CONDOMINIUM,RCD,ROW-MIDDLE,11 Revere St,11,Revere St,Boston,Revere,2114,2004,344000
502148000,42.359604,-71.067057,1850,CONDOMINIUM,RCD,ROW-MIDDLE,11 Revere St,11,Revere St,Boston,Revere,2114,2005,407500
502148000,42.359604,-71.067057,1850,CONDOMINIUM,RCD,ROW-MIDDLE,11 Revere St,11,Revere St,Boston,Revere,2114,2007,385000
502148000,42.359604,-71.067057,1850,CONDOMINIUM,RCD,ROW-MIDDLE,11 Revere St,11,Revere St,Boston,Revere,2114,2011,375000
502160000,42.360278,-71.066705,1850,CONDOMINIUM,RCD,ROW-MIDDLE,6 Phillips St,6,Phillips St,Boston,Phillips,2114,2001,251000
502163000,42.360126,-71.06649,1900,CONDOMINIUM,RCD,ROW-END,33 Irving St,33,Irving St,Boston,Irving,2114,2002,249000
502163000,42.360126,-71.06649,1900,CONDOMINIUM,RCD,ROW-END,33 Irving St,33,Irving St,Boston,Irving,2114,2004,266000
502197000,42.360446,-71.067287,1836,1-FAM RES,R1F,ROW-END,19 Phillips St,19,Phillips St,Boston,Phillips,2114,2018,3230000
502199000,42.36044,-71.067593,1885,CONDOMINIUM,RCD,ROW-END,25 Phillips St,25,Phillips St,Boston,Phillips,2114,2003,520000
502199000,42.36044,-71.067593,1885,CONDOMINIUM,RCD,ROW-END,25 Phillips St,25,Phillips St,Boston,Phillips,2114,2012,565000
502199000,42.36044,-71.067593,1885,CONDOMINIUM,RCD,ROW-END,25 Phillips St,25,Phillips St,Boston,Phillips,2114,2013,599000
502199000,42.36044,-71.067593,1885,CONDOMINIUM,RCD,ROW-END,25 Phillips St,25,Phillips St,Boston,Phillips,2114,2014,695000
502208000,42.3611,-71.068119,1850,1-FAM RES,R1F,ROW-MIDDLE,2 Strong Pl,2,Strong Pl,Boston,Strong,2114,2022,3300000
502210000,42.360942,-71.06823,1890,1-FAM RES,R1F,ROW-MIDDLE,6 Strong Pl,6,Strong Pl,Boston,Strong,2114,2007,972000
502221000,42.360434,-71.068,1901,CONDOMINIUM,RCD,MID-RISE,41-43 Phillips St,41-43,Phillips St,Boston,Phillips,2114,2000,125000
502221000,42.360434,-71.068,1901,CONDOMINIUM,RCD,MID-RISE,41-43 Phillips St,41-43,Phillips St,Boston,Phillips,2114,2001,1000000
502221000,42.360434,-71.068,1901,CONDOMINIUM,RCD,MID-RISE,41-43 Phillips St,41-43,Phillips St,Boston,Phillips,2114,2004,1226500
502221000,42.360434,-71.068,1901,CONDOMINIUM,RCD,MID-RISE,41-43 Phillips St,41-43,Phillips St,Boston,Phillips,2114,2012,1206500
502221000,42.360434,-71.068,1901,CONDOMINIUM,RCD,MID-RISE,41-43 Phillips St,41-43,Phillips St,Boston,Phillips,2114,2020,2350000
502233000,42.361057,-71.0693,1899,CONDOMINIUM,RCD,ROW-END,8 Lindall Pl,8,Lindall Pl,Boston,Lindall,2114,2007,279000
502238000,42.361041,-71.069543,2002,CONDOMINIUM,RCD,FREE-STANDNG,13 Lindall Pl,13,Lindall Pl,Boston,Lindall,2114,2016,529000
502238000,42.361041,-71.069543,2002,CONDOMINIUM,RCD,FREE-STANDNG,13 Lindall Pl,13,Lindall Pl,Boston,Lindall,2114,2017,640000
502253000,42.360426,-71.068684,1899,CONDOMINIUM,RCD,ROW-END,59 Phillips St,59,Phillips St,Boston,Phillips,2114,2008,372000
502253000,42.360426,-71.068684,1899,CONDOMINIUM,RCD,ROW-END,59 Phillips St,59,Phillips St,Boston,Phillips,2114,2009,355000
502282002,42.356737,-71.070034,1900,CONDOMINIUM,RCD,MID-RISE,15 River St,15,River St,Boston,River,2114,2007,410000
502282002,42.356737,-71.070034,1900,CONDOMINIUM,RCD,MID-RISE,15 River St,15,River St,Boston,River,2114,2008,469000
502282002,42.356737,-71.070034,1900,CONDOMINIUM,RCD,MID-RISE,15 River St,15,River St,Boston,River,2114,2009,437466.6667
502282002,42.356737,-71.070034,1900,CONDOMINIUM,RCD,MID-RISE,15 River St,15,River St,Boston,River,2114,2011,400000
502282002,42.356737,-71.070034,1900,CONDOMINIUM,RCD,MID-RISE,15 River St,15,River St,Boston,River,2114,2012,499000
502282002,42.356737,-71.070034,1900,CONDOMINIUM,RCD,MID-RISE,15 River St,15,River St,Boston,River,2114,2014,725000
502282002,42.356737,-71.070034,1900,CONDOMINIUM,RCD,MID-RISE,15 River St,15,River St,Boston,River,2114,2022,700000
502296000,42.35678,-71.070321,1910,CONDOMINIUM,RCD,LOW-RISE,22 River St,22,River St,Boston,River,2108,2017,924000
502297000,42.356611,-71.070226,1910,9 + UNIT APT,APT,CONDO/APT,16 River St,16,River St,Boston,River,2108,2014,4500000
502334000,42.357558,-71.070499,1900,2-FAM RES,R2F,ROW-END,59 River St,59,River St,Boston,River,2114,2007,2149000
502354000,42.356988,-71.07044,1899,4-8 UNIT APT,APT,ROW-MIDDLE,32 River St,32,River St,Boston,River,2108,2016,4250000
502369000,42.357419,-71.071997,1875,1-FAM RES,R1F,ROW-MIDDLE,156 Mount Vernon St,156,Mount Vernon St,Boston,Mount Vernon,2108,2006,2625000
502375000,42.357419,-71.071997,1890,CONDOMINIUM,RCD,LOW-RISE,140 Mount Vernon St,140,Mount Vernon St,Boston,Mount Vernon,2108,2001,980000
502375000,42.357419,-71.071997,1890,CONDOMINIUM,RCD,LOW-RISE,140 Mount Vernon St,140,Mount Vernon St,Boston,Mount Vernon,2108,2006,1275000
502377000,42.28601,-71.161553,1935,RES DEV LAND,LND,ROW-END,130 Mount Vernon St,130,Mount Vernon St,Boston,Mount Vernon,2108,2014,3300000
502377000,42.28601,-71.161553,1935,RES DEV LAND,LND,ROW-END,130 Mount Vernon St,130,Mount Vernon St,Boston,Mount Vernon,2108,2016,850000
502377000,42.28601,-71.161553,1935,RES DEV LAND,LND,ROW-END,130 Mount Vernon St,130,Mount Vernon St,Boston,Mount Vernon,2108,2017,950000
502377000,42.28601,-71.161553,1935,RES DEV LAND,LND,ROW-END,130 Mount Vernon St,130,Mount Vernon St,Boston,Mount Vernon,2108,2019,400000
502380000,42.357378,-71.070665,1890,1-FAM RES,R1F,ROW-END,50 River St,50,River St,Boston,River,2108,2013,2600000
502380000,42.357378,-71.070665,1890,1-FAM RES,R1F,ROW-END,50 River St,50,River St,Boston,River,2108,2015,2700000
502386000,42.357411,-71.070913,1800,CONDOMINIUM,RCD,SEMI DETACHD,25 Lime St,25,Lime St,Boston,Lime,2108,2014,4389000
502392000,42.358726,-71.071053,1890,2-FAM RES,R2F,ROW-END,94 Pinckney St,94,Pinckney St,Boston,Pinckney,2108,2017,5110000
502442001,42.358897,-71.07179,1952,CONDOMINIUM,RCD,MID-RISE,145 Pinckney St,145,Pinckney St,Boston,Pinckney,2114,2001,271350
502442001,42.358897,-71.07179,1952,CONDOMINIUM,RCD,MID-RISE,145 Pinckney St,145,Pinckney St,Boston,Pinckney,2114,2002,360000
502442001,42.358897,-71.07179,1952,CONDOMINIUM,RCD,MID-RISE,145 Pinckney St,145,Pinckney St,Boston,Pinckney,2114,2003,327500
502442001,42.358897,-71.07179,1952,CONDOMINIUM,RCD,MID-RISE,145 Pinckney St,145,Pinckney St,Boston,Pinckney,2114,2004,305000
502442001,42.358897,-71.07179,1952,CONDOMINIUM,RCD,MID-RISE,145 Pinckney St,145,Pinckney St,Boston,Pinckney,2114,2005,345000
502442001,42.358897,-71.07179,1952,CONDOMINIUM,RCD,MID-RISE,145 Pinckney St,145,Pinckney St,Boston,Pinckney,2114,2008,375000
502442001,42.358897,-71.07179,1952,CONDOMINIUM,RCD,MID-RISE,145 Pinckney St,145,Pinckney St,Boston,Pinckney,2114,2009,278000
502442001,42.358897,-71.07179,1952,CONDOMINIUM,RCD,MID-RISE,145 Pinckney St,145,Pinckney St,Boston,Pinckney,2114,2011,335000
502442001,42.358897,-71.07179,1952,CONDOMINIUM,RCD,MID-RISE,145 Pinckney St,145,Pinckney St,Boston,Pinckney,2114,2015,430000
502442001,42.358897,-71.07179,1952,CONDOMINIUM,RCD,MID-RISE,145 Pinckney St,145,Pinckney St,Boston,Pinckney,2114,2016,620000
502442001,42.358897,-71.07179,1952,CONDOMINIUM,RCD,MID-RISE,145 Pinckney St,145,Pinckney St,Boston,Pinckney,2114,2018,569900
502442001,42.358897,-71.07179,1952,CONDOMINIUM,RCD,MID-RISE,145 Pinckney St,145,Pinckney St,Boston,Pinckney,2114,2019,632000
502499000,42.358717,-71.071901,1910,CONDOMINIUM,RCD,MID-RISE,112 Pinckney St,112,Pinckney St,Boston,Pinckney,2108,2004,410000
502499000,42.358717,-71.071901,1910,CONDOMINIUM,RCD,MID-RISE,112 Pinckney St,112,Pinckney St,Boston,Pinckney,2108,2005,493500
502499000,42.358717,-71.071901,1910,CONDOMINIUM,RCD,MID-RISE,112 Pinckney St,112,Pinckney St,Boston,Pinckney,2108,2019,879100
502522000,42.35712,-71.071928,1927,CONDOMINIUM,RCD,MID-RISE,10 Otis Pl,10,Otis Pl,Boston,Otis,2108,2018,2135000
502526000,42.357296,-71.071983,1890,CONDOMINIUM,RCD,ROW-END,5 Otis Pl,5,Otis Pl,Boston,Otis,2108,2009,1350000
502649000,42.352587,-71.080009,1890,CONDOMINIUM,RCD,ROW-MIDDLE,179 Marlborough St,179,Marlborough St,Boston,Marlborough,2116,2014,2230000
502649000,42.352587,-71.080009,1890,CONDOMINIUM,RCD,ROW-MIDDLE,179 Marlborough St,179,Marlborough St,Boston,Marlborough,2116,2017,1699000
502656000,42.352399,-71.080724,1880,CONDOMINIUM,RCD,ROW-MIDDLE,195 Marlborough St,195,Marlborough St,Boston,Marlborough,2116,2012,1327500
502657000,42.352375,-71.080813,1900,BOARDING HSE,REO,ROW-MIDDLE,197 Marlborough St,197,Marlborough St,Boston,Marlborough,2116,2016,12000000
502657000,42.352375,-71.080813,1900,BOARDING HSE,REO,ROW-MIDDLE,197 Marlborough St,197,Marlborough St,Boston,Marlborough,2116,2017,13000000
502658000,42.352352,-71.080903,1910,CONDOMINIUM,RCD,MID-RISE,199 Marlborough St,199,Marlborough St,Boston,Marlborough,2116,2009,772000
502658000,42.352352,-71.080903,1910,CONDOMINIUM,RCD,MID-RISE,199 Marlborough St,199,Marlborough St,Boston,Marlborough,2116,2022,232001
502707000,42.353464,-71.076802,1880,CONDOMINIUM,RCD,ROW-MIDDLE,105 Marlborough St,105,Marlborough St,Boston,Marlborough,2116,2015,1200000
502707000,42.353464,-71.076802,1880,CONDOMINIUM,RCD,ROW-MIDDLE,105 Marlborough St,105,Marlborough St,Boston,Marlborough,2116,2016,2205000
502711000,42.353371,-71.077161,1890,1-FAM RES,R1F,ROW-MIDDLE,113 Marlborough St,113,Marlborough St,Boston,Marlborough,2116,2001,3062500
502714000,42.353301,-71.07743,1880,CONDOMINIUM,RCD,ROW-MIDDLE,119 Marlborough St,119,Marlborough St,Boston,Marlborough,2116,2002,400050
502714000,42.353301,-71.07743,1880,CONDOMINIUM,RCD,ROW-MIDDLE,119 Marlborough St,119,Marlborough St,Boston,Marlborough,2116,2016,415000
502715000,42.353278,-71.07752,1880,CONDOMINIUM,RCD,ROW-MIDDLE,121 Marlborough St,121,Marlborough St,Boston,Marlborough,2116,2006,471000
502715000,42.353278,-71.07752,1880,CONDOMINIUM,RCD,ROW-MIDDLE,121 Marlborough St,121,Marlborough St,Boston,Marlborough,2116,2011,875000
502718000,42.353203,-71.077791,1869,CONDOMINIUM,RCD,ROW-MIDDLE,127 Marlborough St,127,Marlborough St,Boston,Marlborough,2116,2013,1050000
502718000,42.353203,-71.077791,1869,CONDOMINIUM,RCD,ROW-MIDDLE,127 Marlborough St,127,Marlborough St,Boston,Marlborough,2116,2022,769000
502719000,42.353178,-71.077879,1890,CONDOMINIUM,RCD,ROW-MIDDLE,129 Marlborough St,129,Marlborough St,Boston,Marlborough,2116,2001,2700000
502720000,42.353153,-71.077968,1889,CONDOMINIUM,RCD,ROW-MIDDLE,131 Marlborough St,131,Marlborough St,Boston,Marlborough,2116,2005,495000
502720000,42.353153,-71.077968,1889,CONDOMINIUM,RCD,ROW-MIDDLE,131 Marlborough St,131,Marlborough St,Boston,Marlborough,2116,2012,574200
502721000,42.353128,-71.078056,1880,CONDOMINIUM,RCD,MID-RISE,133 Marlborough St,133,Marlborough St,Boston,Marlborough,2116,2003,649000
502721000,42.353128,-71.078056,1880,CONDOMINIUM,RCD,MID-RISE,133 Marlborough St,133,Marlborough St,Boston,Marlborough,2116,2004,642500
502721000,42.353128,-71.078056,1880,CONDOMINIUM,RCD,MID-RISE,133 Marlborough St,133,Marlborough St,Boston,Marlborough,2116,2005,515000
502721000,42.353128,-71.078056,1880,CONDOMINIUM,RCD,MID-RISE,133 Marlborough St,133,Marlborough St,Boston,Marlborough,2116,2006,605000
502721000,42.353128,-71.078056,1880,CONDOMINIUM,RCD,MID-RISE,133 Marlborough St,133,Marlborough St,Boston,Marlborough,2116,2016,885000
502723000,42.353077,-71.078234,1930,CONDOMINIUM,RCD,MID-RISE,137 Marlborough St,137,Marlborough St,Boston,Marlborough,2116,2018,825000
502757000,42.354011,-71.074792,1867,CONDOMINIUM,RCD,ROW-END,57 Marlborough St,57,Marlborough St,Boston,Marlborough,2116,2004,920000
502757000,42.354011,-71.074792,1867,CONDOMINIUM,RCD,ROW-END,57 Marlborough St,57,Marlborough St,Boston,Marlborough,2116,2016,1250000
502757000,42.354011,-71.074792,1867,CONDOMINIUM,RCD,ROW-END,57 Marlborough St,57,Marlborough St,Boston,Marlborough,2116,2017,1550000
502761000,42.353915,-71.075141,1860,CONDOMINIUM,RCD,ROW-MIDDLE,65 Marlborough St,65,Marlborough St,Boston,Marlborough,2116,2010,747500
502761000,42.353915,-71.075141,1860,CONDOMINIUM,RCD,ROW-MIDDLE,65 Marlborough St,65,Marlborough St,Boston,Marlborough,2116,2012,1200000
502761000,42.353915,-71.075141,1860,CONDOMINIUM,RCD,ROW-MIDDLE,65 Marlborough St,65,Marlborough St,Boston,Marlborough,2116,2014,1375000
502761000,42.353915,-71.075141,1860,CONDOMINIUM,RCD,ROW-MIDDLE,65 Marlborough St,65,Marlborough St,Boston,Marlborough,2116,2016,2933363
502761000,42.353915,-71.075141,1860,CONDOMINIUM,RCD,ROW-MIDDLE,65 Marlborough St,65,Marlborough St,Boston,Marlborough,2116,2020,1755000
502762000,42.353711,-71.075535,1899,CONDOMINIUM,RCD,ROW-MIDDLE,67 Marlborough St,67,Marlborough St,Boston,Marlborough,2116,2015,2880000
502763000,42.353844,-71.075403,1905,CONDOMINIUM,RCD,ROW-MIDDLE,71 Marlborough St,71,Marlborough St,Boston,Marlborough,2116,2003,415000
502763000,42.353844,-71.075403,1905,CONDOMINIUM,RCD,ROW-MIDDLE,71 Marlborough St,71,Marlborough St,Boston,Marlborough,2116,2008,567500
502765000,42.353796,-71.075578,1850,CONDOMINIUM,RCD,ROW-MIDDLE,75 Marlborough St,75,Marlborough St,Boston,Marlborough,2116,2018,1195000
502770000,42.353677,-71.076014,1885,CONDOMINIUM,RCD,ROW-MIDDLE,85 Marlborough St,85,Marlborough St,Boston,Marlborough,2116,2001,252500
502770000,42.353677,-71.076014,1885,CONDOMINIUM,RCD,ROW-MIDDLE,85 Marlborough St,85,Marlborough St,Boston,Marlborough,2116,2016,425000
502777000,42.352044,-71.082059,1863,CONDOMINIUM,RCD,ROW-MIDDLE,1 Marlborough St,1,Marlborough St,Boston,Marlborough,2116,2013,1150000
502777000,42.352044,-71.082059,1863,CONDOMINIUM,RCD,ROW-MIDDLE,1 Marlborough St,1,Marlborough St,Boston,Marlborough,2116,2020,1795000
502777000,42.352044,-71.082059,1863,CONDOMINIUM,RCD,ROW-MIDDLE,1 Marlborough St,1,Marlborough St,Boston,Marlborough,2116,2022,2155000
502779000,42.35452,-71.072219,1900,4-8 UNIT APT,APT,ROW-MIDDLE,5 Marlborough St,5,Marlborough St,Boston,Marlborough,2116,2013,4150000
502779000,42.35452,-71.072219,1900,4-8 UNIT APT,APT,ROW-MIDDLE,5 Marlborough St,5,Marlborough St,Boston,Marlborough,2116,2014,500000
502790000,42.354229,-71.073315,1900,CONDOMINIUM,RCD,ROW-MIDDLE,29 Marlborough St,29,Marlborough St,Boston,Marlborough,2116,2018,549900
502794000,42.35413,-71.07368,1890,3-FAM RES,R3F,ROW-MIDDLE,37 Marlborough St,37,Marlborough St,Boston,Marlborough,2116,2002,4800000
502842000,42.354241,-71.073269,1940,CONDOMINIUM,RCD,ROW-MIDDLE,28 Marlborough St,28,Marlborough St,Boston,Marlborough,2116,2001,925000
502842000,42.354241,-71.073269,1940,CONDOMINIUM,RCD,ROW-MIDDLE,28 Marlborough St,28,Marlborough St,Boston,Marlborough,2116,2004,745000
502842000,42.354241,-71.073269,1940,CONDOMINIUM,RCD,ROW-MIDDLE,28 Marlborough St,28,Marlborough St,Boston,Marlborough,2116,2006,805000
502842000,42.354241,-71.073269,1940,CONDOMINIUM,RCD,ROW-MIDDLE,28 Marlborough St,28,Marlborough St,Boston,Marlborough,2116,2010,1275000
502842000,42.354241,-71.073269,1940,CONDOMINIUM,RCD,ROW-MIDDLE,28 Marlborough St,28,Marlborough St,Boston,Marlborough,2116,2013,800000
502844000,42.354315,-71.072995,1880,CONDOMINIUM,RCD,ROW-MIDDLE,22 Marlborough St,22,Marlborough St,Boston,Marlborough,2116,2002,1250000
502844000,42.354315,-71.072995,1880,CONDOMINIUM,RCD,ROW-MIDDLE,22 Marlborough St,22,Marlborough St,Boston,Marlborough,2116,2012,795000
502844000,42.354315,-71.072995,1880,CONDOMINIUM,RCD,ROW-MIDDLE,22 Marlborough St,22,Marlborough St,Boston,Marlborough,2116,2018,2040000
502844000,42.354315,-71.072995,1880,CONDOMINIUM,RCD,ROW-MIDDLE,22 Marlborough St,22,Marlborough St,Boston,Marlborough,2116,2020,1730000
502846000,42.354339,-71.072904,1865,2-FAM RES,R2F,ROW-MIDDLE,20 Marlborough St,20,Marlborough St,Boston,Marlborough,2116,2015,9500000
502847000,42.354364,-71.072814,1865,1-FAM RES,R1F,ROW-MIDDLE,18 Marlborough St,18,Marlborough St,Boston,Marlborough,2116,2013,7600000
502848000,42.354388,-71.072722,1899,1-FAM RES,R1F,ROW-MIDDLE,16 Marlborough St,16,Marlborough St,Boston,Marlborough,2116,2022,16286000
502850000,42.354436,-71.072539,1920,CONDOMINIUM,RCD,ROW-MIDDLE,12 Marlborough St,12,Marlborough St,Boston,Marlborough,2116,2013,1678000
502850000,42.354436,-71.072539,1920,CONDOMINIUM,RCD,ROW-MIDDLE,12 Marlborough St,12,Marlborough St,Boston,Marlborough,2116,2014,1750000
502850000,42.354436,-71.072539,1920,CONDOMINIUM,RCD,ROW-MIDDLE,12 Marlborough St,12,Marlborough St,Boston,Marlborough,2116,2015,1805000
502852000,42.354484,-71.072356,1899,9 + UNIT APT,APT,ROW-MIDDLE,8 Marlborough St,8,Marlborough St,Boston,Marlborough,2116,2007,3550000
502853000,42.35435,-71.073218,1899,9 + UNIT APT,APT,CONDO/APT,6 Marlborough St,6,Marlborough St,Boston,Marlborough,2116,2007,8300000
502861000,42.35347,-71.076067,1910,CONDOMINIUM,RCD,ROW-END,90 Marlborough St,90,Marlborough St,Boston,Marlborough,2116,2013,3140000
502863000,42.353522,-71.075877,1920,CONDOMINIUM,RCD,ROW-MIDDLE,86 Marlborough St,86,Marlborough St,Boston,Marlborough,2116,2002,340000
502863000,42.353522,-71.075877,1920,CONDOMINIUM,RCD,ROW-MIDDLE,86 Marlborough St,86,Marlborough St,Boston,Marlborough,2116,2003,485000
