parcel_id,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,Lat,Long,yearbuilt,usage,proptype,style,FULL_ADDRESS,STREET_NUMBER,FULL_STREET_NAME,MAILING_NEIGHBORHOOD,STREET_BODY,ZIP_CODE
103022000,,,,,,,,,,,,,300000,,,,,,,,,,,42.379439,-71.034709,1900,3-FAM RES,R3F,DECKER,119 Trenton St,119,Trenton St,East Boston,Trenton,2128
103034000,,,,,,,,,,292187.5,,,,,,,,,,,,,,42.3799,-71.03347,1900,1-FAM RES,R1F,CAPE COD,149 Trenton St,149,Trenton St,East Boston,Trenton,2128
103039000,,,,,,,,,,,,,,,,,,,,,,1090000,,42.379622,-71.033008,1900,4-8 UNIT APT,APT,CONDO/APT,87 Putnam St,87,Putnam St,East Boston,Putnam,2128
103052000,,,,,,,,,,,,233500,,,,,,,,,,,,42.379246,-71.033693,1910,CONDOMINIUM,RCD,FREE-STANDNG,170 Lexington St,170,Lexington St,East Boston,Lexington,2128
103055000,,,,,,,,,,,,,,,,410000,,,,,,,,42.379086,-71.034121,1880,2-FAM RES,R2F,CONVENTIONAL,158 Lexington St,158,Lexington St,East Boston,Lexington,2128
103063000,,,,,,,,,,,,,,,,,,,,415000,,,,42.379069,-71.033894,2017,CONDOMINIUM,RCD,ROW-MIDDLE,142 Lexington St,142,Lexington St,East Boston,Lexington,2128
103091000,,,,,,,331000,,,,231000,,,,,,,,,,,,,42.380444,-71.034224,1900,1-FAM RES,R1F,COLONIAL,87 White St,87,White St,East Boston,White,2128
103092000,,,,,,,430000,,240000,,,,,,,,,,,,,,,42.380442,-71.034091,1900,2-FAM RES,R2F,SEMI DETACHD,89 White St,89,White St,East Boston,White,2128
103094000,,,,,,370000,,,,,,213000,,,,,,,,,,,,42.380519,-71.033544,1900,2-FAM RES,R2F,SEMI DETACHD,65 Putnam St,65,Putnam St,East Boston,Putnam,2128
103101000,,,,,,,,,,,,,,,,,,,,,700000,,,42.379925,-71.033943,1900,2-FAM RES,R2F,TWO FAMILY,154 Trenton St,154,Trenton St,East Boston,Trenton,2128
103110000,,,,,,486000,,,,,,,,,,,,,,,,,,42.379714,-71.034511,1899,3-FAM RES,R3F,ROW-MIDDLE,136 Trenton St,136,Trenton St,East Boston,Trenton,2128
103111000,,,,,,,,479000,,,,,,,,,,,,,,,,42.379667,-71.034638,1900,4-8 UNIT APT,APT,CONDO/APT,132 Trenton St,132,Trenton St,East Boston,Trenton,2128
103121000,,,,,,200000,,209500,,,,,,,,,,,,,,,,42.379608,-71.034524,1900,CONDOMINIUM,RCD,ROW-MIDDLE,114 Trenton St,114,Trenton St,East Boston,Trenton,2128
103151000,,,,,,,590000,429000,,,,,,,,,,,,,,,,42.380084,-71.032975,1899,4-8 UNIT APT,APT,CONDO/APT,163 Trenton St,163,Trenton St,East Boston,Trenton,2128
103155000,,,,,,,,,,,,,,,,,670000,,,,,,,42.380207,-71.032645,1900,3-FAM RES,R3F,CONVENTIONAL,171 Trenton St,171,Trenton St,East Boston,Trenton,2128
103157000,,,,,,,,,,,,,176650,,,,,,,,,,,42.380269,-71.032481,1900,CONDOMINIUM,RCD,FREE-STANDNG,175 Trenton St,175,Trenton St,East Boston,Trenton,2128
103166000,,,300000,390000,,,,,,,,,,,,,,,,,,,,42.380726,-71.031254,1900,3-FAM RES,R3F,ROW-END,207 Trenton St,207,Trenton St,East Boston,Trenton,2128
103182000,,,,,,,,,,,,,317000,,,,,,,,,,,42.380031,-71.031587,1899,3-FAM RES,R3F,ROW-END,230 Lexington St,230,Lexington St,East Boston,Lexington,2128
103195000,,,345000,,450000,,,,,,,,,,,,,,,,,,,42.37985,-71.031801,1935,4-8 UNIT APT,APT,ROW-MIDDLE,200 Lexington St,200,Lexington St,East Boston,Lexington,2128
103199000,,,279000,,,,,,,,,,,,,,,,,,,,,42.379835,-71.032879,1900,3-FAM RES,R3F,SEMI DETACHD,86 Putnam St,86,Putnam St,East Boston,Putnam,2128
103219000,,224900,,,479900,,,,,,,,,,,,,,,,,,,42.380941,-71.033297,1910,3-FAM RES,R3F,DECKER,52 Putnam St,52,Putnam St,East Boston,Putnam,2128
103378020,,148500,,,,,,,,,,,,,,,,,,,,,,42.381194,-71.033537,1910,1-FAM RES,R1F,SEMI DETACHD,47 Putnam St,47,Putnam St,East Boston,Putnam,2128
103382000,,,,,,,,,,,,,,,306500,,,,,,,,,42.380618,-71.03382,1910,2-FAM RES,R2F,CONDO/APT,90 White St,90,White St,East Boston,White,2128
103423000,,,,,,,,,,,,,,,,,,,625000,,,,,42.380569,-71.037946,1880,1-FAM RES,R1F,SEMI DETACHD,4 White Street Pl,4,White Street Pl,East Boston,White Street,2128
103427001,,,407400,,,,,,,,,,,,,,,,,,,,,42.380639,-71.038714,1890,3-FAM RES,R3F,SEMI DETACHD,32 White St,32,White St,East Boston,White,2128
103616000,,,,,,,,,,,,,,,,175100,217000,,605000,,,299000,,42.379315,-71.039225,1900,CONDOMINIUM,RCD,FREE-STANDNG,404 Meridian St,404,Meridian St,East Boston,Meridian,2128
103617000,,,,,,,,,,,,,,395000,,,,,,,,,,42.380122,-71.039364,2010,CONDOMINIUM,RCD,FREE-STANDNG,402 Meridian St,402,Meridian St,East Boston,Meridian,2128
103624000,,,,,,,,,,,,350000,,,,,,,,,,,,42.378876,-71.039338,1890,3-FAM RES,R3F,SEMI DETACHD,370 Meridian St,370,Meridian St,East Boston,Meridian,2128
103649010,,,,,,,,,,,,,,,,,,,,380000,,,,42.377857,-71.039312,1900,CONDOMINIUM,RCD,LOW-RISE,330 Meridian St,330,Meridian St,East Boston,Meridian,2128
103656000,,,,,,,,,,,,,,,,,,,275000,,,,,42.377164,-71.039294,1988,CONDOMINIUM,RCD,LOW-RISE,304-310 Meridian St,304-310,Meridian St,East Boston,Meridian,2128
103753000,,,224500,,,,,,,,,,,,,,,,,,,,,42.374373,-71.033424,1910,3-FAM RES,R3F,ROW-MIDDLE,253 Marion St,253,Marion St,East Boston,Marion,2128
103894010,,,,135000,228166.6667,293000,525000,,,,,,,,,,,,,,640000,,,42.370582,-71.035634,1920,CONDOMINIUM,RCD,MID-RISE,150 Orleans St,150,Orleans St,East Boston,Orleans,2128
103952000,,,330000,,,,,,,,,,,,,,,,,,,,,42.369265,-71.036701,1900,3-FAM RES,R3F,DECKER,190 Maverick St,190,Maverick St,East Boston,Maverick,2128
104002000,,,,529000,,,,,,,,,,,,,,,,,,,,42.368921,-71.035914,1905,4-8 UNIT APT,APT,CONDO/APT,208 Maverick St,208,Maverick St,East Boston,Maverick,2128
104004000,94000,,,,150000,,,,,,,,,,,,,,400000,,,,,42.370833,-71.033132,1899,CONDOMINIUM,RCD,LOW-RISE,72 Lubec St,72,Lubec St,East Boston,Lubec,2128
104007000,,,,,,,,122500,,,,,,,,,,,,,312000,,,42.370708,-71.033285,1907,CONDOMINIUM,RCD,ROW-END,62 Lubec St,62,Lubec St,East Boston,Lubec,2128
104027000,,,,,,,195000,,,,,,,,,,,,,,,,,42.370597,-71.033093,1905,CONDOMINIUM,RCD,DECKER,63 Lubec St,63,Lubec St,East Boston,Lubec,2128
104164010,,,,,,366349.8,319689.2857,315725.2222,,325000,246500,409900,,,384500,439000,425000,485637,384334,,712500,700000,407153,42.371903,-71.034063,1910,CONDOMINIUM,RCD,FREE-STANDNG,156 Porter St,156,Porter St,East Boston,Porter,2128
104300000,,,,,,,,,,,,,,,,575000,,,,,,,,42.381097,-71.01378,1900,3-FAM RES,R3F,CONVENTIONAL,149 Coleridge St,149,Coleridge St,East Boston,Coleridge,2128
104379000,,,,,,,,,,,,,,,,,,,,,,,342000,42.386529,-71.006693,1910,CONDOMINIUM,RCD,FREE-STANDNG,997-1003 Saratoga St,997-1003,Saratoga St,East Boston,Saratoga,2128
104396000,,,,,,,,,,,,,,,,,,550000,,,,,,42.385312,-71.006261,1952,1-FAM RES,R1F,COLONIAL,21 Thurston St,21,Thurston St,East Boston,Thurston,2128
104421000,,,,,,,,,,,180000,,,,,,,,,,,,,42.36436,-71.029559,1905,2-FAM RES,R2F,CONVENTIONAL,551 Sumner St,551,Sumner St,East Boston,Sumner,2128
104476000,50000,,442500,,,,,,,,,,,,,,,,,,,,,42.366196,-71.037696,1900,3-FAM RES,R3F,ROW-MIDDLE,91 Marginal St,91,Marginal St,East Boston,Marginal,2128
104487000,,,,,,,,,,,,,,,,,,,399000,,,,,42.367208,-71.038357,1899,CONDOMINIUM,RCD,ROW-MIDDLE,61 Webster St,61,Webster St,East Boston,Webster,2128
104493000,,345000,,,,,,,,,,,,,,,,,,,,,,42.367026,-71.037942,1900,3-FAM RES,R3F,ROW-MIDDLE,73 Webster St,73,Webster St,East Boston,Webster,2128
104556000,,,,,,,,,,,,,,,,,,,,,,,505000,42.365914,-71.035419,1900,CONDOMINIUM,RCD,SEMI DETACHD,149 Webster St,149,Webster St,East Boston,Webster,2128
104610000,,,,,,,,,,,,,230000,,,,,,,,,,,42.365564,-71.034394,1899,CONDOMINIUM,RCD,ROW-MIDDLE,185 Webster St,185,Webster St,East Boston,Webster,2128
104621010,,,96000,,,,,,,,,,,,,,,,,,,,,42.364938,-71.033197,1900,CONDOMINIUM,RCD,LOW-RISE,213 Webster St,213,Webster St,East Boston,Webster,2128
104640000,,,425000,50000,,,,,,,,,,,,,,,,,,,,42.3648,-71.032484,1899,4-8 UNIT APT,APT,CONDO/APT,249 Webster St,249,Webster St,East Boston,Webster,2128
104642010,,,,,,,,,,,,,,,,,,,,,,,1350000,42.364667,-71.031708,1900,3-FAM RES,R3F,CONVENTIONAL,255 Webster St,255,Webster St,East Boston,Webster,2128
104648000,,,,8500,,,,,,,,,,,,,,,,,,,,42.364632,-71.031077,1900,CONDOMINIUM,RCD,DUPLEX,269 Webster St,269,Webster St,East Boston,Webster,2128
104663000,,,190000,,,,,,,,,,,,,,,,,,,,,42.364464,-71.030032,1900,2-FAM RES,R2F,SEMI DETACHD,47 Jeffries St,47,Jeffries St,East Boston,Jeffries,2128
104667000,,,,,,,,,,,,,,,,,,999999,,,,,,42.364096,-71.03111,1900,3-FAM RES,R3F,DECKER,300 Marginal St,300,Marginal St,East Boston,Marginal,2128
104671000,,,,,,,,,,,,,,,,,,728500,,799000,,,,42.364105,-71.031251,0,RES DEV LAND,LND,FREE-STANDNG,288 Marginal St,288,Marginal St,East Boston,Marginal,2128
104705000,,,,,,,,,,,,,,,,,,,,1550000,,,,42.365179,-71.033271,1838,1-FAM RES,R1F,SEMI DETACHD,210 Webster St,210,Webster St,East Boston,Webster,2128
104708000,,,,,,,,,,373000,,,,,,,,,,,,,,42.365323,-71.033485,1885,CONDOMINIUM,RCD,FREE-STANDNG,1 Lamson St,1,Lamson St,East Boston,Lamson,2128
104714000,,,,,,,,,,,238000,,,,,,,,,,,,,42.36522,-71.031544,1890,CONDOMINIUM,RCD,DECKER,463 Sumner St,463,Sumner St,East Boston,Sumner,2128
104736000,,,,,,,,,,,,,,,,,,,,,,,1210000,42.36589,-71.035128,1910,3-FAM RES,R3F,SEMI DETACHD,160 Webster St,160,Webster St,East Boston,Webster,2128
104773000,,,,,,460000,,,,,,,,,,,,,,,,,,42.36643,-71.034153,1900,3-FAM RES,R3F,SEMI DETACHD,381 Sumner St,381,Sumner St,East Boston,Sumner,2128
104774000,,,,,,,,,,,,,620000,,,,,,,,,,,42.366353,-71.034215,1920,MXU RES+COM,REO,CONDO/APT,383-385 Sumner St,383-385,Sumner St,East Boston,Sumner,2128
104790000,,,460000,,,,,,,,,,,,,,,,,,,,,42.366418,-71.036082,1880,2-FAM RES,R2F,CONDO/APT,130 Webster St,130,Webster St,East Boston,Webster,2128
104791000,,134000,,,,193000,,,,,,,,,,,,,,,,,,42.36645,-71.036154,1910,CONDOMINIUM,RCD,LOW-RISE,128 Webster St,128,Webster St,East Boston,Webster,2128
104807000,,,,,,,,,,,,,,438000,,,,,,,,,,42.366562,-71.035643,1910,1-FAM RES,R1F,SEMI DETACHD,12 Webster Ave,12,Webster Ave,East Boston,Webster,2128
104814000,,,,,,,,,,,,,175000,,,,,,,,,,,42.366536,-71.03635,1910,CONDOMINIUM,RCD,DECKER,120 Webster St,120,Webster St,East Boston,Webster,2128
104817000,,,,,,,,,380000,,,,,,,,,,,,,,,42.366698,-71.03672,1900,3-FAM RES,R3F,CONDO/APT,108-110 Webster St,108-110,Webster St,East Boston,Webster,2128
104837000,,,,,,,,,,,,,,,,,,,,600000,,,,42.366975,-71.037589,2017,CONDOMINIUM,RCD,ROW-MIDDLE,62 Webster St,62,Webster St,East Boston,Webster,2128
104855000,,,,,,,,,,,,,,400000,,,,,,,,,,42.36782,-71.038114,1920,3-FAM RES,R3F,SEMI DETACHD,45-47 Orleans St,45-47,Orleans St,East Boston,Orleans,2128
104860000,130000,,,,,,,,,,,,,,,,,,,,,,,42.367855,-71.037647,1900,CONDOMINIUM,RCD,LOW-RISE,273 Sumner St,273,Sumner St,East Boston,Sumner,2128
104868000,,,,,,,,,,,,,,,,,,,,,,,625000,42.367125,-71.035728,1899,MXU RES+COM,REO,RAISED CAPE,291 Sumner St,291,Sumner St,East Boston,Sumner,2128
104902000,,,,,,,,,,,,,,,,,,,,656000,,,,42.367385,-71.036087,1910,2-FAM RES,R2F,SEMI DETACHD,324 Sumner St,324,Sumner St,East Boston,Sumner,2128
104914000,,,,,,,,,,,,,,,,460000,,,,,,,,42.367808,-71.037058,1910,1-FAM RES,R1F,ROW-MIDDLE,290 Sumner St,290,Sumner St,East Boston,Sumner,2128
104923000,,,,,,,,,,,,,,337000,,,,,,,,,,42.368043,-71.037599,1900,3-FAM RES,R3F,ROW-MIDDLE,272 Sumner St,272,Sumner St,East Boston,Sumner,2128
105004000,,,,,,,,,,,,,,,,,,,,,,,676000,42.366319,-71.032652,1900,2-FAM RES,R2F,TWO FAMILY,2 Lamson Ct,2,Lamson Ct,East Boston,Lamson,2128
105018000,,,,,,,,,,,,,,,,,,,,898000,,,,42.366583,-71.034262,1900,1-FAM RES,R1F,ROW-END,376 Sumner St,376,Sumner St,East Boston,Sumner,2128
105020000,,,,,,,,,,,,,,,,,521000,,,,,,,42.36678,-71.034947,1900,CONDOMINIUM,RCD,ROW-END,370 Sumner St,370,Sumner St,East Boston,Sumner,2128
105021000,,,,,,,,,,,,152500,,,,,,,,,,,,42.366739,-71.034615,1920,CONDOMINIUM,RCD,LOW-RISE,366-368 Sumner St,366-368,Sumner St,East Boston,Sumner,2128
105022000,,,,,,,,,,,,220000,,,,,,,,,,,,42.366779,-71.034707,1865,CONDOMINIUM,RCD,ROW-MIDDLE,364 Sumner St,364,Sumner St,East Boston,Sumner,2128
105023000,,,,,,,,,,,,,,,,,,,,,,,1075000,42.366819,-71.034798,1900,1-FAM RES,R1F,ROW-END,362 Sumner St,362,Sumner St,East Boston,Sumner,2128
105027000,,,,,,,,,,,,620000,,,,,,,,,,,,42.36698,-71.035162,1900,3-FAM RES,R3F,SEMI DETACHD,352 Sumner St,352,Sumner St,East Boston,Sumner,2128
105056000,,,,,,,,,,,,,,,352000,,,,,,,,,42.365994,-71.032025,1895,1-FAM RES,R1F,COLONIAL,3 Hooten Ct,3,Hooten Ct,East Boston,Hooten,2128
105115000,,,,,377500,419000,,,,,,,,,,,,,,,,,,42.365533,-71.031801,1905,2-FAM RES,R2F,TWO FAMILY,466 Sumner St,466,Sumner St,East Boston,Sumner,2128
105119000,,,,,,,,,,,,,,,,,,,,,,,1600000,42.365852,-71.032572,1905,3-FAM RES,R3F,SEMI DETACHD,444 Sumner St,444,Sumner St,East Boston,Sumner,2128
105121010,,,,346600,,425000,,,,,,,,,,,,,,,,,,42.365274,-71.02939,2004,1-FAM RES,R1F,SEMI DETACHD,15 Jeffries St,15,Jeffries St,East Boston,Jeffries,2128
105153000,,,,,,,,,,,,,,,393000,,,,,,,,,42.366166,-71.030059,1900,2-FAM RES,R2F,CONVENTIONAL,363 Maverick St,363,Maverick St,East Boston,Maverick,2128
105159000,,,,,,,,,,,,,,150000,,,,,,,,,,42.365884,-71.029412,2015,1-FAM RES,R1F,CONVENTIONAL,379 Maverick St,379,Maverick St,East Boston,Maverick,2128
105162000,,65000,,,,,,,,,,,,,,,,,,,,,,42.365709,-71.029008,1940,REST/BAR,COM,,389 Maverick St,389,Maverick St,East Boston,Maverick,2128
105198000,,,,,,,,,200000,,,,,,,,,,,,,,,42.366646,-71.032261,1900,3-FAM RES,R3F,DECKER,35 Lamson St,35,Lamson St,East Boston,Lamson,2128
105200000,,,,340000,,,,,,,,,,,,,,,,,,,,42.366808,-71.032137,1900,1-FAM RES,R1F,TWO FAMILY,41 Lamson St,41,Lamson St,East Boston,Lamson,2128
105207000,,,,,,,,,,,,,,,,,,624750,,,,,,42.366931,-71.031825,1840,1-FAM RES,R1F,CONVENTIONAL,319 Maverick St,319,Maverick St,East Boston,Maverick,2128
105208000,,,,390000,,,,,,,,,,,,,,,,,,,,42.366874,-71.03169,1900,3-FAM RES,R3F,DECKER,321 Maverick St,321,Maverick St,East Boston,Maverick,2128
105209000,,,,280000,,,,,,,,,,,,,,,,,,,,42.366818,-71.031554,,1-FAM RES,R1F,,323 Maverick St,323,Maverick St,East Boston,Maverick,2128
105306000,,,,,,,,,240000,,,,,,,,,,,,,,,42.368925,-71.037151,1900,3-FAM RES,R3F,SEMI DETACHD,87 Orleans St,87,Orleans St,East Boston,Orleans,2128
105316000,,,,,,,,,,,350000,,,,,,,,,,,,,42.368637,-71.03574,1900,3-FAM RES,R3F,SEMI DETACHD,211 Maverick St,211,Maverick St,East Boston,Maverick,2128
105321000,,,,,,560000,,,,,,,,,,,,,,,,,,42.368544,-71.035528,1900,3-FAM RES,R3F,DECKER,219 Maverick St,219,Maverick St,East Boston,Maverick,2128
105347002,,,,,,,,,,,,,,,,,,,,,,760000,,42.369881,-71.038576,1920,1-FAM RES,R1F,ROW-END,149 Maverick St,149,Maverick St,East Boston,Maverick,2128
105398015,,,,,,,,,,,,,,,,,,,,,1700000,,,42.369043,-71.040363,1899,MXU RES+COM,REO,,191-201 Sumner St,191-201,Sumner St,East Boston,Sumner,2128
105402010,,,,,,,,161371,,,,,,,,,,,,,,,,42.370162,-71.042682,2004,CONDOMINIUM,RCD,MID-RISE,113 Sumner St,113,Sumner St,East Boston,Sumner,2128
105439000,,,,,,,,,,,,,,,,,648000,,,,,,,42.373329,-71.039216,1920,4-8 UNIT APT,APT,ROW-END,126-128 London St,126-128,London St,East Boston,London,2128
105440050,,,,,,,175000,,,,,,,,,,,,,,,,,42.373297,-71.039244,1910,CONDOMINIUM,RCD,ROW-MIDDLE,124 London St,124,London St,East Boston,London,2128
105448000,,,,,,560000,,,,,,,,,,,,,,,,,,42.373046,-71.039469,1920,3-FAM RES,R3F,ROW-MIDDLE,108 London St,108,London St,East Boston,London,2128
105462000,,,,,,,,,,,,,,,,,2260000,,,,,,,42.373371,-71.039881,,AUTO REPAIR,COM,,151-153 Liverpool St,151-153,Liverpool St,East Boston,Liverpool,2128
105479000,,,,,,,,,,,,,,,,790000,,,,,,,,42.373235,-71.039009,1910,3-FAM RES,R3F,ROW-MIDDLE,101 London St,101,London St,East Boston,London,2128
105543000,,,,,438000,,,,,,,,,,,,,,,,,,,42.372423,-71.040018,1900,3-FAM RES,R3F,ROW-MIDDLE,68 London St,68,London St,East Boston,London,2128
105551000,,,,,,450000,,,,,,,,,,,,,,,,,,42.371604,-71.040505,1906,3-FAM RES,R3F,SEMI DETACHD,52 London St,52,London St,East Boston,London,2128
105552000,,,,,,,456000,,,250000,,,,,,,,,,,,,,42.371668,-71.040596,1900,3-FAM RES,R3F,SEMI DETACHD,50 London St,50,London St,East Boston,London,2128
105563000,,,,,,,,,,,,,,,,,,,775000,1450000,,,,42.371706,-71.041178,1910,2-FAM RES,R2F,DECKER,71 Liverpool St,71,Liverpool St,East Boston,Liverpool,2128
105573000,,,,,,447000,,,,,,,,,,,,,,,,,,42.372565,-71.040509,2004,RES UDV LAND,LND,CONVENTIONAL,105 Liverpool St,105,Liverpool St,East Boston,Liverpool,2128
105575000,,,,,,,,,,,,,,,,,,,,,,1080000,,42.372672,-71.040425,1905,MXU RES+COM,REO,RAISED CAPE,109 Liverpool St,109,Liverpool St,East Boston,Liverpool,2128
105594000,,,,,,,,,,,,,,,,,,,,485000,,,,42.371727,-71.041442,1900,2-FAM RES,R2F,ROW-END,56 Liverpool St,56,Liverpool St,East Boston,Liverpool,2128
105601000,,188000,,,,,,,,,,237500,,,,,,,,,,,,42.371554,-71.042204,1899,2-FAM RES,R2F,ROW-MIDDLE,24 Maverick St,24,Maverick St,East Boston,Maverick,2128
105602000,,,,,,,570000,,,,,,,,,,,,,,,,,42.371504,-71.041841,1930,MXU COM+RES,COM,RAISED CAPE,20-22 Maverick St,20-22,Maverick St,East Boston,Maverick,2128
105639000,,,,,,460000,,,240000,,,,,,,,,,,,,,,42.369984,-71.040129,1900,2-FAM RES,R2F,SEMI DETACHD,22 Paris St,22,Paris St,East Boston,Paris,2128
105640000,,,,,235000,390000,,,,,,,,,,,,,,,,,,42.369902,-71.040196,1900,1-FAM RES,R1F,SEMI DETACHD,20 Paris St,20,Paris St,East Boston,Paris,2128
105652020,,,,,,,,,,,,,,,,590000,730000,675000,,,,,,42.369526,-71.040995,1920,3-FAM RES,R3F,ROW-MIDDLE,154 Sumner St,154,Sumner St,East Boston,Sumner,2128
105667000,,,,525000,,,,,,,,,,,,,,,,,,,,42.370295,-71.039541,1920,MXU RES+COM,REO,RAISED CAPE,119-121 Maverick St,119-121,Maverick St,East Boston,Maverick,2128
105748000,,,310000,,,,,,,,,,,,,,,,,,,,,42.372998,-71.036802,1910,3-FAM RES,R3F,ROW-END,135 Paris St,135,Paris St,East Boston,Paris,2128
105758000,,,,,,470000,,,,,,,,,,,,,,,,,,42.37311,-71.036675,1910,2-FAM RES,R2F,SEMI DETACHD,143 Paris St,143,Paris St,East Boston,Paris,2128
105759000,,,,,,,,,,,,,,430000,,,,,,,,,,42.373185,-71.036591,1910,3-FAM RES,R3F,DECKER,147-149 Paris St,147-149,Paris St,East Boston,Paris,2128
105851000,,,,,,,,,,,,,,390000,700000,,,,,,,,,42.372804,-71.037339,1910,3-FAM RES,R3F,DECKER,110 Paris St,110,Paris St,East Boston,Paris,2128
105854000,,,,,,,,,,,,,,,,,,,414250,,,,,42.373116,-71.036826,2016,CONDOMINIUM,RCD,DECKER,104 Paris St,104,Paris St,East Boston,Paris,2128
105870000,,,,,,,,,,132000,,,,,,,,,,,,,,42.373932,-71.038169,1910,CONDOMINIUM,RCD,ROW-END,131 London St,131,London St,East Boston,London,2128
105897000,,,,,,,,,,,,,,,,,,,449000,,,,,42.373597,-71.038943,2003,CONDOMINIUM,RCD,ROW-END,137-141 Meridian St,137-141,Meridian St,East Boston,Meridian,2128
105899000,,,,,,,,,,,,,,,900000,,,,,,,,,42.373914,-71.038949,1920,MXU COM+RES,COM,CONDO/APT,147-149 Meridian St,147-149,Meridian St,East Boston,Meridian,2128
105900000,,405000,,,,,,,,,,,,,,,,,,,,,,42.374041,-71.038951,2017,MXU RES+COM,REO,RAISED CAPE,151-153 Meridian St,151-153,Meridian St,East Boston,Meridian,2128
105931000,,,,,,,,,160000,,,,,80000,,,,,,,,,,42.376489,-71.039153,1880,CONDOMINIUM,RCD,ROW-MIDDLE,294 Meridian St,294,Meridian St,East Boston,Meridian,2128
105932000,,,,,159000,,,,,,,,,,,,,,,,,,,42.376489,-71.039153,1930,1-FAM RES,R1F,RAISED CAPE,290-292 Meridian St,290-292,Meridian St,East Boston,Meridian,2128
105958000,,,175000,,,,,,,,,,,,,,,,,,,,,42.376132,-71.039023,1899,WAREHOUSE,COM,,255-257 Meridian St,255-257,Meridian St,East Boston,Meridian,2128
105959000,261702,,,,,,,,,,,,,,,,,,,,,,,42.376187,-71.039024,1905,HS AUTH PROP,EXM,,259-261 Meridian St,259-261,Meridian St,East Boston,Meridian,2128
106017000,,,,,,,,,,371000,,,,,,,,,,,,,,42.376108,-71.037701,1920,CONDOMINIUM,RCD,LOW-RISE,35-39 Saratoga St,35-39,Saratoga St,East Boston,Saratoga,2128
106023000,,,,,,,463600,,,,,,,,,,,,,,,,,42.376233,-71.037103,1880,2-FAM RES,R2F,TWO FAMILY,51 Saratoga St,51,Saratoga St,East Boston,Saratoga,2128
106027000,,,,,,,,,,,,,,120000,,,,,,,,,,42.376346,-71.036803,1910,1-FAM RES,R1F,ROW-MIDDLE,63 Saratoga St,63,Saratoga St,East Boston,Saratoga,2128
106062000,,,180000,,,,,,,,,,,,,,,,,,,,,42.375273,-71.03689,1900,1-FAM RES,R1F,ROW-END,196 London St,196,London St,East Boston,London,2128
106064000,,,,,,,372000,,,,,,,,,,,,,,,,,42.37515,-71.037036,1900,1-FAM RES,R1F,ROW-MIDDLE,192 London St,192,London St,East Boston,London,2128
106067000,,,,,,,,,310000,,,,,,,,,,,,,,,42.374964,-71.037255,1907,3-FAM RES,R3F,DECKER,186 London St,186,London St,East Boston,London,2128
106077000,,,,,475000,,,,,,,,,,,,,,,,,,,42.315549,-71.103121,1920,MANUFACTURNG,IND,,24 Porter St,24,Porter St,East Boston,Porter,2128
106110000,,,,,402000,,,,,,,,,,,,,,,,,,,42.375764,-71.035602,1900,3-FAM RES,R3F,ROW-END,179 Marion St,179,Marion St,East Boston,Marion,2128
106113000,,,,,,,383000,,,,240000,,,,,,,,,,,,,42.375616,-71.035369,1900,3-FAM RES,R3F,ROW-MIDDLE,185 Marion St,185,Marion St,East Boston,Marion,2128
106159000,,,,,,,,,,,,,,,,,,,858750,,895000,,,42.374729,-71.037211,1900,3-FAM RES,R3F,CONVENTIONAL,185 London St,185,London St,East Boston,London,2128
106160000,,,,,,,,,,,,,,,,,,250000,923750,940000,,,,42.374752,-71.037183,1899,3-FAM RES,R3F,CONDO/APT,187 London St,187,London St,East Boston,London,2128
106162000,,,,,,,,,,,,,,,,649000,,,,,,,,42.374799,-71.037128,1900,3-FAM RES,R3F,DECKER,191 London St,191,London St,East Boston,London,2128
106167000,,,,,,,,,,152425.5,,,,,,,,,,,,,,42.374846,-71.037073,1900,3-FAM RES,R3F,SEMI DETACHD,197 London St,197,London St,East Boston,London,2128
106201000,,,,,,,,450000,,,,,,,,,,,,,,,,42.37467,-71.035134,1900,3-FAM RES,R3F,SEMI DETACHD,210 Paris St,210,Paris St,East Boston,Paris,2128
106207000,,,,,,,,,,,,,,,,,,,637500,,,,,42.37417,-71.035562,2017,CONDOMINIUM,RCD,FREE-STANDNG,186-188 Paris St,186-188,Paris St,East Boston,Paris,2128
106211000,,,,,,,,,,,,296300,,,,,,,,,,,,42.373973,-71.035956,1900,3-FAM RES,R3F,DECKER,178 Paris St,178,Paris St,East Boston,Paris,2128
106214000,,,,,510000,,,,,,,,,,,450000,,,,,,,,42.373842,-71.036111,1910,3-FAM RES,R3F,DECKER,172 Paris St,172,Paris St,East Boston,Paris,2128
106362000,,,,,,,,,,,,,74000,,,,,,,,,,,42.37447,-71.033202,1910,CONDOMINIUM,RCD,DECKER,256 Marion St,256,Marion St,East Boston,Marion,2128
106407000,,,,,467000,,,,,,,,,,,,,,,,,,,42.375689,-71.032786,1900,3-FAM RES,R3F,CONVENTIONAL,45 Morris St,45,Morris St,East Boston,Morris,2128
106408000,,,,,,,,,,,,,,,,,,,,600000,,,,42.375731,-71.032737,2022,1-FAM RES,R1F,CONVENTIONAL,47 Morris St,47,Morris St,East Boston,Morris,2128
106416000,,235000,,,,,,,,,,,,,,,,,,,,,,42.375723,-71.033067,1900,3-FAM RES,R3F,DECKER,42 Morris St,42,Morris St,East Boston,Morris,2128
